ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0006520	cellular amino acid metabolic process	224	9	AFUB_001220,AFUB_019140,AFUB_021270,AFUB_021280,AFUB_021310,AFUB_047230,AFUB_062130,AFUB_066940,AFUB_066950,	4.0	1.89	1.98	0.048896287806	0.945848192936	1.0
