ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005975	carbohydrate metabolic process	446	18	AFUB_000280,AFUB_015070,AFUB_017570,AFUB_017880,AFUB_030150,AFUB_048130,AFUB_049140,AFUB_049660,AFUB_059160,AFUB_070280,AFUB_071270,AFUB_074430,AFUB_077995,AFUB_081740,AFUB_084660,AFUB_086770,AFUB_087650,AFUB_100920,	4.0	2.4	2.7	0.000437127178671	0.00917967075209	0.00917967075209
