"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_102350-T",26928.4386357964,-8.64261491705922,0.258249000965335,8.46363965263307e-248,8.50765057882677e-244
"AFUB_061490-T",7099.60314818632,-5.30059353459066,0.17911334546963,1.04766494973922e-194,5.26556403738935e-191
"AFUB_102340-T",4194.5610089413,-7.15394539935404,0.262090378036074,9.33356906268796e-166,3.12736787393798e-162
"AFUB_027780-T",1770.04678158606,-3.5430031381776,0.136347292098856,3.5385433750294e-150,8.62791101428662e-147
"AFUB_102330-T",3324.57569455477,-6.82650498083084,0.262740636596727,4.2916389844243e-150,8.62791101428662e-147
"AFUB_102760-T",11083.7899660585,-5.89342446822099,0.252903740107696,3.95271740861789e-121,6.62211923190451e-118
"AFUB_080110-T",11490.4411241669,-5.77785168162041,0.251185539918062,4.99564405496967e-118,7.17374486293644e-115
"AFUB_087030-T",1489.24769470405,-5.12054910634743,0.224821033615087,3.94690890475416e-116,4.9592910388236e-113
"AFUB_034510-T",9907.53255068539,-7.95862420563945,0.352816252267672,6.83185466887081e-114,7.63042257016549e-111
"AFUB_079800-T",3151.03897983556,4.03354766533833,0.17900783044864,1.38292902390132e-113,1.39012025482561e-110
"AFUB_044760-T",414.961886563705,5.96808980456598,0.271937700240772,7.52295019824759e-108,6.87460867207135e-105
"AFUB_049320-T",329.946132479313,3.72298702655898,0.171069588688463,3.4321202126282e-106,2.87497269811156e-103
"AFUB_092090-T",56931.7508519456,-8.87846779922839,0.408373120128733,4.74351524895556e-106,3.66783194480779e-103
"AFUB_035520-T",135.105013915931,-4.61761839094989,0.213531844985811,9.2924078448601e-105,6.67194883260955e-102
"AFUB_054965-T",356.115145599245,3.14395386093124,0.151264629709612,4.2731700569563e-97,2.86359369416831e-94
"AFUB_055730-T",2751.33987103223,-2.85559871596465,0.141455668343595,7.67961166534549e-92,4.82471602875331e-89
"AFUB_031090-T",7693.84937727671,-2.82685566709003,0.144172872881438,8.08568498063206e-87,4.78101796619491e-84
"AFUB_004020-T",22108.5360373943,-3.08525077987735,0.159678127517556,2.55331520856392e-84,1.42588469313803e-81
"AFUB_017330-T",3010.05527355297,5.03202487120318,0.268908362623787,2.60750613451325e-79,1.37950798232248e-76
"AFUB_071410-T",3200.18976175121,-3.88653359579318,0.208386139151234,7.05577636897358e-79,3.54623320304612e-76
"AFUB_071540-T",9484.36985250067,-9.79706739014925,0.536364479427639,6.2192108266831e-76,2.97692891570565e-73
"AFUB_034250-T",1770.40154326053,-2.06789807690697,0.115538348310272,1.65008891205522e-72,7.53940624726322e-70
"AFUB_090190-T",6353.86162684981,-1.36658532485787,0.0764377984230106,3.40512269396942e-72,1.48818666607742e-69
"AFUB_033130-T",1434.22434327811,4.1728208712521,0.237156175192352,2.01682354736407e-70,8.44712929087653e-68
"AFUB_049140-T",152.713387628069,3.82154513851483,0.217862307194416,5.15533802469918e-70,2.07285831297104e-67
"AFUB_034180-T",3158.33876314634,-2.94999816334164,0.170304379985677,2.26625236157448e-68,8.76168028405641e-66
"AFUB_070300-T",26471.1966613827,4.3949919821844,0.255098570077942,1.05272951641635e-67,3.919272999636e-65
"AFUB_028370-T",170.116153408222,4.24522255625255,0.248571547548103,1.62934514024073e-66,5.84934905346421e-64
"AFUB_003560-T",2247.28310405304,-2.57342717503576,0.152209309043396,5.07720508419306e-66,1.75986432780375e-63
"AFUB_100290-T",2012.93457967721,3.42489391113519,0.202474269658829,1.77143997876525e-65,5.93550488884943e-63
"AFUB_076620-T",603.765589721995,3.19579868216185,0.190773072872239,4.02322451048403e-64,1.3045629928834e-61
"AFUB_003090-T",1267.40898330891,1.73343320017232,0.104285316966784,6.73956132356765e-63,2.11706470076569e-60
"AFUB_024990-T",3699.53716420964,3.82428432154709,0.230941752016481,8.28301188690295e-63,2.52305562082268e-60
"AFUB_048310-T",2726.95170691917,-3.12085066277727,0.188814298570279,1.48033651998213e-62,4.37657138201776e-60
"AFUB_087620-T",1026.6466128401,-5.01754251667895,0.304231893194078,2.55457071621807e-62,7.33672709697829e-60
"AFUB_094370-T",1405.71868757153,4.42187214434178,0.26857277529283,2.94340967401833e-62,8.21865390089785e-60
"AFUB_093710-T",1107.34048369851,1.87505047764021,0.11354644134798,3.82083669991753e-62,1.03802839209651e-59
"AFUB_081670-T",205.381377650449,-3.51152193656739,0.213849080822188,6.35878482664372e-62,1.68206592309007e-59
"AFUB_053780-T",53548.1437801977,-4.10619118534797,0.249904847264375,6.9700191785203e-62,1.79647776365349e-59
"AFUB_064910-T",3306.5650030645,4.587248760044,0.279332473792285,8.36702625882459e-62,2.10263369884262e-59
"AFUB_041760-T",2586.67081548115,-2.16340054854267,0.134394932459775,1.6642462337024e-60,4.08024466857964e-58
"AFUB_071530-T",597.766984882351,-6.65683690593458,0.413307251513435,1.07707017150188e-59,2.57778794379451e-57
"AFUB_021050-T",33321.1930920642,7.86967654485819,0.499156721037877,5.28663544463518e-57,1.23584324394123e-54
"AFUB_071980-T",553.805758158462,-4.06632480129956,0.258762407866576,6.35349913940632e-57,1.45148575793892e-54
"AFUB_033190-T",221.414886128058,-3.18789152468583,0.203468042631684,1.24758546250082e-56,2.78682868201295e-54
"AFUB_099290-T",2474.41535235451,-3.1291188854925,0.200981419491554,8.32869967734391e-56,1.82000193818828e-53
"AFUB_088980-T",768.69809941306,-2.08944765666609,0.134720790747225,2.5903030093742e-55,5.53994167026159e-53
"AFUB_001440-T",16245.7257992484,-2.20985377786199,0.14262926772303,2.95543425528713e-55,6.18917190294712e-53
"AFUB_007740-T",3696.64609676984,-2.35578446296449,0.152263310513227,4.69322025304173e-55,9.62780611909703e-53
"AFUB_080125-T",14413.6962805073,-2.3822531661797,0.157070252412328,4.04314450229728e-53,8.12833770741845e-51
"AFUB_090640-T",11692.5375652855,-2.92351566681639,0.19346280040182,1.88224790691863e-52,3.70987371771491e-50
"AFUB_101300-T",391.015574900375,2.34132692019225,0.155407856300078,2.77780682428789e-52,5.36971426879652e-50
"AFUB_057940-T",221.121009155925,-2.31145972757438,0.153502579282199,2.90742918611531e-52,5.51424116581719e-50
"AFUB_037900-T",14836.7250516941,2.87950217791671,0.191794743318176,3.68279518226391e-52,6.85545503187349e-50
"AFUB_036130-T",2053.98258432105,-1.47341035950779,0.0979063444121732,4.94781352351458e-52,9.04280391606701e-50
"AFUB_034520-T",10131.6570503974,-7.91046787180089,0.52984741322162,1.14086584031574e-51,2.04785418336676e-49
"AFUB_101210-T",1963.0114228019,-4.65212624304146,0.311915571204073,1.34984199969466e-51,2.38045820718084e-49
"AFUB_071400-T",3165.85404052435,-3.00398914456937,0.201635553615763,2.68055752705933e-51,4.64568349344835e-49
"AFUB_044450-T",12836.9295371835,2.57537734911038,0.173906148858809,3.32335120635395e-51,5.66208920784236e-49
"AFUB_020930-T",8558.37211574754,-2.5458696192958,0.171817055381071,7.62357810864193e-51,1.27720345246781e-48
"AFUB_046740-T",440.741948680841,-2.83137596192708,0.19129555417538,1.05614579477064e-50,1.74038975885811e-48
"AFUB_017510-T",260.538092204539,5.689803859817,0.385599695589546,1.87212009429612e-50,3.03525019159107e-48
"AFUB_041720-T",3048.99199658364,-1.39026425002907,0.0941669906981658,5.89037863495953e-50,9.39842635533542e-48
"AFUB_076150-T",2431.15719772973,-2.43457628917388,0.166452258201116,1.68740531377617e-49,2.65028097094969e-47
"AFUB_099600-T",2057.64700188428,-1.75296513306665,0.119811796563017,2.80009645646527e-49,4.33024147390599e-47
"AFUB_073680-T",14938.1059728564,2.53785241795615,0.174480490435459,3.24592202177813e-49,4.94363760044147e-47
"AFUB_066360-T",1987.86388694173,-1.38861576604504,0.0953163419000279,8.43347363824506e-49,1.2652727912185e-46
"AFUB_034460-T",4177.22628915805,-5.28091808341127,0.367225510998016,3.91334574993073e-48,5.7848458056329e-46
"AFUB_100930-T",828.114422232076,-3.40102689606119,0.238437672344981,2.55297020653724e-47,3.68467801560464e-45
"AFUB_048080-T",9611.35133719971,-3.08876099627023,0.21651788414099,2.56593176574139e-47,3.68467801560464e-45
"AFUB_080560-T",8833.99483274326,-3.35601865417778,0.235684307299064,3.50917744532368e-47,4.96820446202728e-45
"AFUB_088580-T",3807.37795295481,5.21066754243201,0.367422082643633,5.99321658744731e-47,8.3671962690306e-45
"AFUB_084950-T",1818.50294578767,5.88290965861766,0.41660405026469,2.17197720824178e-46,2.97025580729297e-44
"AFUB_084700-T",1049.46616481841,-3.81176994473772,0.270219208312361,2.18661887922483e-46,2.97025580729297e-44
"AFUB_050280-T",13733.4543955103,1.40882405051996,0.0989465453842362,3.24625962996115e-46,4.3508535733826e-44
"AFUB_078180-T",3751.55838141884,-3.35080353331395,0.239010770923587,8.17998810428759e-46,1.08191105821446e-43
"AFUB_017870-T",1194.01757810482,-2.68456283515112,0.191691577830674,1.14818232034657e-45,1.49889982910697e-43
"AFUB_065420-T",1623.48357741089,-3.72858966995301,0.266495266579711,1.23247317797136e-45,1.58831030576514e-43
"AFUB_097785-T",1222.03351167656,1.55466406907621,0.110812182070594,1.6157385143603e-45,2.05587386662655e-43
"AFUB_038070-T",32457.2759156447,-2.46490898181236,0.176408898815473,1.99208373570608e-45,2.48723420236982e-43
"AFUB_092750-T",218.45962086417,2.39100270016573,0.171014692099353,2.00423766804572e-45,2.48723420236982e-43
"AFUB_092120-T",3661.11572248481,3.54706915598074,0.254096797141967,2.1836290918069e-45,2.67680971107841e-43
"AFUB_026020-T",6358.73134702721,2.07182512718097,0.148444245574752,3.32747556344238e-45,4.02985353779793e-43
"AFUB_034480-T",3347.20995509102,-4.47838187955295,0.323858881450798,1.11917264639569e-44,1.33927660018684e-42
"AFUB_072760-T",2013.64459391511,-1.43866410492931,0.103540712455173,1.26547409427143e-44,1.49653477595488e-42
"AFUB_038380-T",2363.46240049037,-3.58164633176979,0.259424953836744,1.50605890571323e-44,1.76033768839876e-42
"AFUB_008470-T",3899.75923185097,-1.57345644236983,0.113651494362595,1.92749263007275e-44,2.22702941580359e-42
"AFUB_049280-T",138.299454753342,-2.18411657664156,0.157994862786731,1.98087560520124e-44,2.26270017994123e-42
"AFUB_031170-T",3185.37769526281,1.89089655070361,0.137771221165226,8.38725658431726e-44,9.4728879983772e-42
"AFUB_092080-T",1063.06671611254,-2.64351993977542,0.193340776045054,1.21198109626275e-43,1.35364821995924e-41
"AFUB_080180-T",788.857079060029,3.30026991766093,0.241636041131851,1.3359710512642e-43,1.47573417662723e-41
"AFUB_022260-T",178.557468470647,3.3113667538898,0.242818756397415,1.80783658708095e-43,1.9752579753628e-41
"AFUB_064120-T",17035.0793398396,1.41814891645273,0.103374748274782,1.85635196572839e-43,2.00645698489266e-41
"AFUB_036070-T",214.884923028729,1.97454785669836,0.144655827905079,2.16691153133689e-43,2.30761064544199e-41
"AFUB_042250-T",211.647446703944,3.01631205115976,0.221279009695168,2.18088948783316e-43,2.30761064544199e-41
"AFUB_061950-T",458.992822180903,-2.65696568786534,0.195354293584575,2.81471938715391e-43,2.94724575829907e-41
"AFUB_046970-T",1091.1472301396,-2.20034563443688,0.162183457192488,5.81362073936319e-43,6.02458924454421e-41
"AFUB_080950-T",5619.0742904975,-3.21610434224491,0.23748451621429,6.04228412022877e-43,6.19765714046323e-41
"AFUB_034530-T",13161.1560287185,-9.60162055520681,0.711151318190697,8.14512702759633e-43,8.27018352337356e-41
"AFUB_095450-T",387.072891856092,3.35964664059612,0.248643599709139,9.98918286595238e-43,1.00411266168553e-40
"AFUB_027270-T",42469.4401600721,-3.55481944577892,0.263595175297239,1.22789102472838e-42,1.2220555030267e-40
"AFUB_071060-T",3755.42200684792,1.52335136089401,0.112815126804133,2.30181886549093e-42,2.26841992508969e-40
"AFUB_042650-T",2985.54713559281,-1.39569305632644,0.103415455091203,3.04975419808735e-42,2.97632322322078e-40
"AFUB_041140-T",2426.35190678811,-1.32914414550127,0.0992836031197135,1.46812841852617e-41,1.41900258298318e-39
"AFUB_003120-T",2657.51688845295,-3.79194197359466,0.284972809617628,1.52132798631787e-41,1.45641799223498e-39
"AFUB_070680-T",8154.82853882036,3.96913694583686,0.299496828589793,2.85270565819102e-41,2.70522615812605e-39
"AFUB_066370-T",5708.04652595856,-2.94167363886256,0.221802319187421,3.80426917400532e-41,3.57387978851416e-39
"AFUB_011720-T",9357.26528489913,-2.09580127169688,0.157977795660861,5.01770150530094e-41,4.67017921585973e-39
"AFUB_071550-T",6351.47051283393,-6.64021175316169,0.503647692551451,5.71840007396185e-41,5.27351904068482e-39
"AFUB_084100-T",204.879392682524,-2.70234567059222,0.205360167389092,1.04750573221555e-40,9.57229783657341e-39
"AFUB_098630-T",2439.62685927936,-2.58800441610431,0.196938250781126,1.26155316450381e-40,1.14244436122453e-38
"AFUB_099360-T",2243.64409888702,3.04512574364214,0.232575578669151,2.75794827622209e-40,2.47525857790933e-38
"AFUB_046430-T",1118.05754611182,1.4284628904676,0.108680220539095,3.47391235652201e-40,3.09024486794329e-38
"AFUB_059170-T",2324.0608275213,2.14342285648866,0.16377968943549,3.98313819245174e-40,3.51214957109867e-38
"AFUB_044440-T",467.367921689039,-2.34237562201575,0.179716160019952,7.01168815290556e-40,6.12882515765275e-38
"AFUB_024800-T",600.411859416184,-1.55968130028745,0.119469201903151,9.30925204128217e-40,8.06694840680762e-38
"AFUB_090690-T",619.334128558287,2.20826640584693,0.169893385613397,1.30178481580409e-39,1.11842230499681e-37
"AFUB_010170-T",1150.3748468594,-1.13466201038728,0.0868338563312075,1.33536477297937e-39,1.13754972016853e-37
"AFUB_071390-T",910.34778722983,-1.97086265709833,0.151675011821826,1.45502650437966e-39,1.22906944722894e-37
