"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_034510-T",5197.59025701585,6.25763012381155,0.161582703694933,0,0
"AFUB_034530-T",4491.47068126217,9.14496349963927,0.224354362369198,0,0
"AFUB_080110-T",20232.6954800212,6.71459631367667,0.162371368497454,0,0
"AFUB_102350-T",42432.7175140407,9.34074204455742,0.157057561617002,0,0
"AFUB_102760-T",19491.8914508149,6.78500222693989,0.156048772257977,0,0
"AFUB_087620-T",1936.6932302443,5.23205047215282,0.14106366712479,7.4499979360576e-304,1.24477048848296e-300
"AFUB_034450-T",1866.65300965961,7.02375641504646,0.2025965557706,8.60092278570311e-265,1.2317750132382e-261
"AFUB_102340-T",4578.11842313219,6.79404927345153,0.207618079818576,2.33590635759367e-236,2.92718265435957e-233
"AFUB_071560-T",10314.1076590792,6.68796212367279,0.211756576765096,1.87308777766741e-220,2.08641166345731e-217
"AFUB_034520-T",2836.74686634892,6.21957871315462,0.202371113432075,3.34413388007282e-209,3.352494214773e-206
"AFUB_071569-T",7068.72736029947,5.79034285802767,0.195679959316126,1.37476548338589e-194,1.25291127008578e-191
"AFUB_102330-T",3339.2173084101,6.64927277995945,0.22747345004709,2.23495998011763e-189,1.86712281672327e-186
"AFUB_100930-T",1421.34603460069,3.79236532302954,0.130808831993211,4.39755160864001e-188,3.39118883666277e-185
"AFUB_034460-T",1734.78847929988,4.24746636066869,0.161923443710644,3.81801509295386e-155,2.73397152191874e-152
"AFUB_071530-T",616.951188839509,4.41347400850146,0.177269113354955,2.86374195433755e-140,1.91393420614893e-137
"AFUB_033520-T",2093.03201646704,3.16135284749463,0.126706232691949,8.87208244631416e-140,5.55891415776872e-137
"AFUB_061490-T",7026.45108639264,3.23479349419337,0.130060202759548,4.84013540601242e-139,2.85425632031026e-136
"AFUB_100370-T",4710.23819946094,4.31603374580914,0.191620892185478,8.14964273277425e-116,4.53889824422566e-113
"AFUB_034480-T",1703.92425967566,3.24766812167455,0.145858319811619,2.40804270088756e-112,1.27055937244199e-109
"AFUB_071310-T",711.079865855632,3.98800902290004,0.190379779984662,7.53729058330652e-101,3.77806690488239e-98
