"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_030040-T",4188.73076628411,4.62950634208737,0.196150233859044,1.86835624553105e-124,1.86891675240471e-120
"AFUB_051200-T",14015.873005459,-3.83001264444873,0.20943932385141,5.58435549598866e-76,2.79301540131873e-72
"AFUB_051170-T",10464.0365503309,-3.91133011991365,0.216461814665014,2.92379197217631e-74,9.74889703255989e-71
"AFUB_051160-T",2010.91928744976,-3.19511126586671,0.199020378116338,2.84963856138976e-59,7.12623363239544e-56
"AFUB_057820-T",1250.40027780717,-3.2373546934378,0.227123641093831,2.39967364369224e-47,4.8007870915707e-44
"AFUB_051210-T",3353.45613718134,-3.41846489952061,0.242808646366997,2.79318525525836e-46,4.65670535139157e-43
"AFUB_097110-T",426.827608808755,2.55322315953375,0.182715414040018,1.43219576028784e-45,2.04660774145133e-42
"AFUB_033520-T",485.328917838676,-2.27221209439221,0.166459314305249,1.18399612892762e-43,1.48043915970787e-40
"AFUB_078960-T",186.947069725838,-3.81111229988861,0.279664343914598,1.45063852197595e-43,1.61230412614727e-40
"AFUB_000750-T",2644.09567711843,1.94262337766344,0.151824653596576,1.21601887047972e-38,1.21638367614086e-35
"AFUB_035610-T",2665.98337579553,-2.04648924540843,0.161851689008548,7.72963402659409e-38,7.0290481061837e-35
"AFUB_079000-T",4548.72715375446,-1.50605374882395,0.12081290935878,8.83952052291314e-37,7.36847698255835e-34
"AFUB_067260-T",4396.61341708898,1.64879878158348,0.135484608827204,3.46023684483961e-35,2.66251916607159e-32
"AFUB_101630-T",360.221818486452,-2.10031773578765,0.175497900939809,3.45688389698368e-34,2.46994354439484e-31
"AFUB_047000-T",3150.23353015981,-1.93129056991013,0.162148146295203,5.43494663652608e-34,3.62438474701136e-31
"AFUB_012740-T",10872.2309519482,2.53239125100106,0.212171889512943,5.98998993618889e-34,3.74486683323109e-31
"AFUB_101770-T",220.489679437665,-2.29656415930448,0.201633136767718,2.92635354216747e-31,1.72190085190007e-28
"AFUB_084810-T",480.371561001819,2.72047374455697,0.239801505184252,5.07282536034353e-31,2.81908178219535e-28
"AFUB_057500-T",3906.2207531421,-1.63530203288097,0.152324662204559,5.06244305526867e-28,2.5565466524622e-25
"AFUB_062540-T",2914.41111871027,1.67360515953691,0.155874312328647,5.11155983697331e-28,2.5565466524622e-25
"AFUB_044920-T",2282.5351645021,-1.99028535065354,0.185910923622892,6.45715968621854e-28,3.0757603972021e-25
"AFUB_001000-T",3618.68720743604,-2.24356538047129,0.209964353274439,7.1794197690615e-28,3.26435163408737e-25
"AFUB_091710-T",1831.33466268016,-1.50283201289315,0.144046580895294,1.74569123074309e-26,7.59223886135789e-24
"AFUB_081370-T",1509.77134044292,2.00805173491427,0.19415075106521,2.80273394494999e-26,1.16815615213895e-23
"AFUB_066520-T",3463.61236966855,-1.41912358753505,0.137251268687873,3.92121378328337e-26,1.56895605896734e-23
"AFUB_013150-T",1235.24299532686,-1.56904143529472,0.154407953802492,2.2001237606011e-25,8.46455306818955e-23
"AFUB_033510-T",235.332739118547,-2.17943703865582,0.216121229773992,3.97069753471499e-25,1.47106990517608e-22
"AFUB_012090-T",2471.7305386687,-1.31417782594964,0.129997066086769,4.7047337202114e-25,1.68076612154552e-22
"AFUB_059160-T",18782.8965682615,2.08630036493053,0.2085238758495,1.03321515264734e-24,3.56387971445909e-22
"AFUB_095060-T",548.202727119253,-2.27934756575645,0.231320117311303,3.97539278376705e-24,1.32552846720073e-21
"AFUB_044960-T",349.695109308112,-2.57890886760942,0.262397443805212,5.35671683099506e-24,1.72849156324012e-21
"AFUB_090710-T",8374.26914264097,1.54540825111153,0.157526717088393,8.240409322621e-24,2.57590045169306e-21
"AFUB_049200-T",547.660047430576,-1.47205178330736,0.15050915628182,1.10389313298604e-23,3.3461342452301e-21
"AFUB_071170-T",5877.12698037006,-2.41065663913057,0.248007679915459,1.37911176440431e-23,4.05742793509892e-21
"AFUB_064440-T",3153.72140982043,1.44603165703839,0.148843512858421,2.23015629908575e-23,6.37378670278709e-21
"AFUB_041930-T",16823.1841344204,2.8714422662241,0.299568964021029,4.64073070998318e-23,1.28947859144338e-20
"AFUB_071080-T",896.406410500303,1.52919096240288,0.159368927710367,6.70210070625364e-23,1.81192198282852e-20
"AFUB_091980-T",3492.8815196824,-1.56206167473208,0.163237735477147,8.1066333416784e-23,2.13396456096866e-20
"AFUB_041190-T",5490.82808437228,1.27403584352335,0.133429093390363,1.27114484309124e-22,3.26032355524145e-20
