"","Del_25_1","Del_25_2","Del_25_3","WT_25_1","WT_25_2","WT_25_3"
"AFUB_000470-T",91.3509283433362,98.4944589925746,65.0607292706169,56.7268913458993,62.3918022004616,50.4502344037418
"AFUB_000480-T",4.8490613688589,8.07511738533657,3.75702802830323,7.00711108652595,7.91150967998857,11.042995752819
"AFUB_000490-T",24.9457268197963,28.3453100056712,27.0628197811111,35.8451419725073,29.3544290195438,38.790624674877
"AFUB_000500-T",106.46383627628,99.455782490829,119.491818266034,121.047146100305,121.891811207548,111.018543596234
"AFUB_000510-T",119.259970444102,112.529782067088,117.475852006945,138.66263253695,130.92184466988,147.454823998937
"AFUB_000520-T",40.1663916720479,35.5140366640823,37.9368196028667,33.0813810260289,35.5472314242245,26.4583451539624
"AFUB_000530-T",98.8130950054135,88.1121652114276,104.646975812739,65.0740077398087,67.9025779085916,57.5973509442719
"AFUB_000540-T",162.901522763832,161.667146020718,192.769137289607,166.830660769239,181.773755164703,197.428583966643
"AFUB_000550-T",96.0114151034062,104.976526009375,114.604627334908,114.347119563388,108.387682615843,101.545110691531
"AFUB_000560-T",15.9210848277534,13.3211970472389,12.0957975545372,12.5067162022455,10.0394329732269,11.2952469248378
"AFUB_000570-T",57.0842280034,53.2298554176268,62.4338641451366,54.5772994986384,45.6139454653134,49.7775646116919
"AFUB_000580-T",60.6671455703902,50.4008176941925,69.7035606551867,43.8572570395708,49.4060138981355,37.6134525387897
"AFUB_000590-T",12.1765318818012,7.93778545701452,13.9590390970291,9.93837269642725,9.90302763391673,7.3993677125488
"AFUB_000600-T",6.38459746899755,6.12500400316345,10.0187414088086,7.11877819547457,6.52017521902506,4.87685599236171
"AFUB_000610-T",57.8115872087289,63.1452206424788,50.7656957970729,54.0189639538953,60.1820357036372,59.1388858843862
"AFUB_000620-T",122.115528805763,156.475999130144,155.259946893214,186.679489384857,175.362704217126,191.150332574177
"AFUB_000630-T",1385.24213693385,954.429435452587,1608.92434441337,897.468554620065,908.977900094963,867.071361952309
"AFUB_000640-T",5.30702827591779,5.41087797588879,6.10898866390769,4.96918634821362,4.66506260440705,5.68966532442199
"AFUB_000650-T",94.6105751524025,82.5914216928812,105.532779169005,72.3323698214691,71.5855220699655,72.0877793813466
"AFUB_000660-T",123.651064905902,117.775861728991,144.172132468221,85.0624202416119,75.650401181408,82.8224681461428
"AFUB_000670-T",6.1690836303816,9.77803329653,4.49010666797215,8.90545193865251,10.4486489911573,9.92187943273589
"AFUB_000690-T",75.5914788945448,44.2483473053647,75.904184149053,50.2781158041165,50.1698837982724,49.9177041517023
"AFUB_000700-T",29.5523351202123,23.2640286577554,25.7493872183709,25.7392686126571,20.4335198286601,18.1901122933491
"AFUB_000710-T",10.4793604027006,13.7606592178695,12.8899660808452,10.1337901370873,9.43924948026223,9.66962826071718
"AFUB_000720-T",3.12495065993129,4.22982339231916,3.05449433195384,2.84751127818983,1.74598834316989,2.29828845617046
"AFUB_000730-T",9.40179120962086,9.5033694398859,14.2339435869049,7.48169629955759,8.04791501929872,7.48345143655504
"AFUB_000740-T",10.5601780921816,12.7993357196151,19.2738592346288,3.35001326845862,3.21916600771949,3.83982339628479
"AFUB_000750-T",71.2812021222258,84.8161989316984,82.6240716793515,141.51014381514,156.347799917291,151.098452039207
"AFUB_000760-T",34.4283357188982,38.0958769165368,38.4560836392989,78.976562803912,73.5770400238937,84.3640030862572
"AFUB_000770-T",122.304103414552,129.751205878673,110.236700440214,278.051101282066,270.300820376989,302.140848262409
"AFUB_000780-T",80.0095125861718,88.1670979827564,71.9638864608326,141.258892820005,133.158892234566,141.42882377849
"AFUB_000790-T",53.8245811943338,66.0291911372419,65.3050888171732,120.237559560427,116.162786956522,150.397754339155
"AFUB_000800-T",127.287860932546,172.571301129489,113.321739715488,210.632084254336,210.555281759144,173.100359820839
"AFUB_000810-T",183.429215892001,195.31346845962,234.27971526086,204.964978475193,236.608701567382,187.843039429932
"AFUB_000820-T",72.7897989925375,57.8991409805765,81.4939087765286,81.5169895324932,83.5346297935345,62.4742069366336
"AFUB_000830-T",221.090259190139,223.878509550607,197.014884411023,345.72136930493,378.879470467866,379.161539452122
"AFUB_000840-T",29.0674289833264,30.1306250738579,34.149246631244,29.0334483266414,25.4259552474115,27.5794614740455
"AFUB_000850-T",19.9889085316295,21.7259110605484,22.3283535665826,18.3134058675738,20.6244873036943,17.2651913292805
"AFUB_000860-T",18.3725547420098,17.1664910402563,19.3044041779483,17.9225709862536,16.2322353779076,12.9769214049625
"AFUB_000870-T",5.01069674782086,6.64686533078725,5.77299428739276,5.38793800677095,5.70174318316418,6.0820560364511
"AFUB_000880-T",59.9667255948884,59.4647249634479,57.3328586107736,55.4706363702274,62.1189915218413,41.985806187114
"AFUB_000890-T",27.7743459516307,24.5549487839826,18.8156850848357,33.2209649122147,33.0646542487798,38.1459827908292
"AFUB_000900-T",60.0206040545424,68.5011658470388,84.8233075983582,50.9202016805711,51.7521857342701,58.2700207363218
"AFUB_000910-T",77.5311034420884,121.895819578652,107.762560031332,67.80985190905,65.8292167510773,82.9065518701491
"AFUB_000920-T",4.8490613688589,5.19114689057351,3.51266848174692,5.3600212295338,6.38376987971492,6.81078164450515
"AFUB_000930-T",8.21646509723313,11.6182811360455,9.31620771245922,11.0271270086763,12.3583237414994,15.5274610331516
"AFUB_000940-T",19.2346100964736,26.3127974665049,18.7240502548771,22.1938379035384,22.6432863254845,25.8697590859187
"AFUB_000950-T",2.02044223702454,3.02130242308511,2.779589842078,2.31709251068388,2.10064222537628,2.66265126019749
"AFUB_000960-T",10.6140565518356,10.4097601668114,8.94966839262476,8.65420094351811,7.28404511916189,5.49346996840744
"AFUB_000970-T",2.23595607564049,1.84024783951548,2.74904489875846,1.0608375350119,1.88239368248004,1.34533958409978
"AFUB_000980-T",37.2838940805595,36.3380282340146,61.8229652787458,21.0213332595779,20.6790494394184,20.9648751855549
"AFUB_000990-T",31.5188988975828,23.97815468503,37.1426510765587,15.4379778121468,17.1325106173546,12.2762237049105
"AFUB_001000-T",84.2659108988369,85.859921586946,119.888902529188,53.5164619636265,56.280842999367,66.6223373209413
"AFUB_001010-T",1.88574608788957,1.26345374056286,0.794168526307999,0.69791943092888,0.954837375171035,0.532530252039497
"AFUB_001020-T",0.888994584290798,0.796525184267893,1.13016290282292,0.977087203300432,1.63686407172177,0.784781424058206
"AFUB_001030-T",1.18532611238773,0.988789883918764,1.92433142913092,1.45167241633207,1.63686407172177,2.43842799618085
"AFUB_001040-T",4.8490613688589,7.6081888290416,5.43699991087784,7.31419563613466,8.15703929074684,7.95992587259038
"AFUB_001050-T",114.464787534897,95.6928876548048,116.009694727607,106.362921273561,106.068791847571,90.1377521346854
"AFUB_001060-T",55.7372665120503,48.8627000969856,46.917032938811,46.9839360901322,44.8773566330386,47.0028017194861
"AFUB_001070-T",346.034407127736,270.159369395138,359.788887360843,267.526476263658,266.099535926236,208.247356455445
"AFUB_001080-T",95.1762989787694,73.1979177956529,84.1818637886479,61.9473286892474,67.0023026691446,54.8506159600682
"AFUB_001090-T",0,0,0,0.139583886185776,0,0
"AFUB_001100-T",68.6950360588344,62.0740316015668,79.1724930842436,81.1540714284101,76.3324278779587,62.8105418326586
"AFUB_001110-T",59.3471233088675,67.4849095774556,72.2387909507084,58.6810657525002,62.9919856934263,66.7064210449475
"AFUB_001120-T",2.34371299494847,2.7191721807766,2.16869097568723,4.38293402623336,5.48349464026794,4.82080017635755
"AFUB_001130-T",4.71436521972393,4.0650250783327,3.75702802830323,4.5504346896563,3.05547960054731,4.0920745683035
"AFUB_001140-T",51.9388351064442,46.5555237011751,59.2571900399046,48.6589427243615,48.2602090479303,47.0308296274882
"AFUB_001150-T",54.2017304119117,77.2080101026568,73.124594306975,56.3639732418163,57.208399306676,62.249983672617
"AFUB_001160-T",9.26709506048589,9.25617196890621,6.65879764365938,8.65420094351811,8.6753795801254,10.9308841208107
"AFUB_001170-T",22.7367099739828,27.6037175927322,23.6723310726423,26.2417706029259,25.9170144689281,26.6265126019748
"AFUB_001180-T",7.38134897259632,8.45964678463831,6.87261224689615,8.37503317114656,9.43924948026223,7.98795378059246
"AFUB_001190-T",1344.02511529855,1641.77573670445,1995.25678751889,1720.4551475714,1727.38265488799,1660.12101887113
"AFUB_001200-T",428.010483491279,351.047875176826,430.011712052462,430.365037887984,417.782273239121,374.340739275764
"AFUB_001210-T",42.6448008161313,51.5544058920978,31.0336624126511,50.9481184578082,51.0974401055814,60.2319742964673
"AFUB_001220-T",53.8245811943338,63.1177542568144,68.8483022422397,121.465897758862,127.511711187126,149.080442663057
"AFUB_001230-T",122.977584160227,134.667688912603,123.248846294338,85.3695047912206,86.808357936978,84.307947270253
"AFUB_001240-T",0,0.0823991569932303,0,0,0.0545621357240591,0
"AFUB_001250-T",95.6881443454823,116.842004616401,86.0451053311398,86.6257597668926,90.0002428768355,87.3069334264754
"AFUB_001260-T",941.957110130668,1055.69799939727,1323.42075920564,813.522805467939,805.391685422836,731.584454670261
"AFUB_001270-T",0.862055354463804,1.29092012622727,1.74106176921369,1.47958919356923,1.77326941103192,1.03703259607692
"AFUB_001280-T",16.1365986663693,14.8867810301103,18.4491457650012,14.572557717795,12.1673562664652,14.8267633330997
"AFUB_001290-T",75.3490258261019,60.8655106323328,86.0145603878203,60.1048213915951,57.208399306676,53.2810531119518
"AFUB_001300-T",63.7112785408405,64.4361407687061,66.771246096511,59.0160670793461,61.1095920109462,68.6123187890889
"AFUB_001310-T",236.364802502044,173.88968764138,154.251963763669,338.714258218404,380.40721026814,333.476049408733
"AFUB_001320-T",126.452744807909,110.991664469881,135.100284302318,94.2470399526359,100.912670021647,80.5241796899724
"AFUB_001330-T",243.961665313257,195.450800387942,272.583074183561,205.272063024802,195.85078618151,186.217420765811
"AFUB_001340-T",273.648696582604,229.426719454818,348.12071901278,243.880965943788,239.036716607103,193.560732662356
"AFUB_001350-T",33.8626118925313,48.3683051550262,35.4321342506646,47.5981051893496,54.7258221312313,58.7184672643551
"AFUB_001360-T",37.7957394472724,35.761234135062,62.800403464971,35.0355554326298,29.5999586303021,31.1670336983116
"AFUB_001370-T",45.8505691655436,45.8963304452293,41.5105779712527,31.5180415007482,33.8558052167787,27.6635451980518
"AFUB_001380-T",0,0.0549327713288202,0,0.0558335544743104,0.0545621357240591,0
"AFUB_001400-T",56.9225926244381,49.5218933529314,70.0700999750212,47.9610232934326,52.5433367022689,33.2410988904654
"AFUB_001410-T",47.4130444955092,36.7774904046451,50.7962407403924,28.056361123341,30.3638285304389,25.0008939378543
"AFUB_001420-T",71.9816220977277,69.7646195876017,96.4303860597828,49.7756138138477,44.1407678007638,40.1639921669789
"AFUB_001430-T",51.5078074292123,77.757337815945,59.3488248698632,80.2607345568212,74.722844874099,102.694254919617
"AFUB_001440-T",660.226644599966,848.546518716286,901.778361622733,803.835683766647,764.633770036964,747.504306415441
"AFUB_001450-T",6.84256437605644,6.17993677449227,4.52065161129169,7.14669497271173,5.538056775992,5.74572114042615
"AFUB_001460-T",108.672853122093,140.270831588142,97.3161894160495,141.649727701325,144.616940736619,171.334601616708
"AFUB_001470-T",871.834294891003,829.814443693158,951.505529346942,770.72638596338,816.358674703372,650.051270292213
"AFUB_001480-T",30.683782772946,24.3077513130029,24.9246737487434,30.8480388470565,29.3544290195438,22.5344380336713
"AFUB_001490-T",121.253473451299,117.061735701716,100.523408464601,109.601267433071,115.535322395695,121.669148637024
"AFUB_001500-T",91.7011383310872,56.2511578407119,65.7938079102858,159.600215464816,153.456006723916,152.387735807302
"AFUB_001510-T",47.3052875762013,30.2954233878443,52.5373025096061,30.8480388470565,29.9000503767844,26.9067916819956
"AFUB_001520-T",863.159862886711,1058.85663374867,1262.36141750988,1173.90048282238,1207.56918784488,1331.74604871877
"AFUB_001530-T",91.2701106538553,93.632908729974,98.6296219787896,112.030027052704,101.731102057508,111.046571504236
"AFUB_001540-T",45.3117845690037,45.8963304452293,61.7007855054676,49.8872809227963,46.2686910940021,48.2080017635755
"AFUB_001550-T",295.604168891604,273.235604589552,379.765280291821,310.434562877166,310.076617319828,301.103815666332
"AFUB_001560-T",146.306957190404,106.102647821616,142.553250472286,102.482489237597,96.4385748922745,82.177826262095
"AFUB_001570-T",135.234933731509,122.115550663967,151.105834601757,110.745855299795,118.372553453346,113.176692512394
"AFUB_001580-T",79.8209379773829,70.2040817582322,87.816712043673,71.774034276726,73.5224778881696,76.6283004776834
"AFUB_001590-T",42.7525577354393,38.8374693294759,46.2144992424617,46.0626824413061,43.5133032399371,44.2280388272803
"AFUB_001600-T",32.2731973327387,30.3228897735088,29.9645893964672,39.3626559043888,35.9018853064309,34.6424942905694
"AFUB_001610-T",77.2886503736454,75.6424261197854,73.918762833283,70.2665283059196,62.6100507433578,68.0797885370494
"AFUB_001620-T",49.8645144097657,65.0404012533231,50.490791307197,74.2586274508328,72.3766730379644,76.0397144096398
"AFUB_001630-T",34.1589434206282,40.650250783327,27.1544546110697,67.9494357952357,64.4924444258379,69.0887932251242
"AFUB_001640-T",83.9157009110859,76.1917538330736,75.2321953960232,56.1406390239191,59.6364143463966,53.1128856639393
"AFUB_001650-T",12.8769518573031,13.7881256035339,14.8448424532957,17.9504877634908,15.7684572242531,14.4063447130685
"AFUB_001660-T",24.1914283846405,36.0633643773705,22.0839940200263,34.002634674855,35.110734338432,40.7806061430246
"AFUB_001670-T",15.9749632874074,24.9944109546132,14.2339435869049,31.7972092731198,37.7297168531869,32.7926523624322
"AFUB_001680-T",1.67023224927362,3.21356712273598,2.10760108904815,2.98709516437561,3.35557134702964,3.41940477625361
"AFUB_001690-T",100.72578032313,89.0460223240176,100.676133181199,95.7545459234423,83.5073487256725,95.4350267470783
"AFUB_001700-T",80.3597225739227,73.1429850243241,65.6105382503686,81.1819882056473,90.436739962628,74.9185980895566
"AFUB_001710-T",36.1524464278258,37.2993517322689,21.045465947162,40.116408889792,38.7118352962199,47.7034994195381
"AFUB_001720-T",113.791306789222,89.7052155799634,98.4158073755528,79.9257332299753,83.3436623185003,79.8515098979225
"AFUB_001730-T",19.9350300719755,19.4187346647379,17.86879184193,20.7700822644435,24.0619018543101,23.7396380777607
"AFUB_001740-T",21.955472309,31.8060745993869,19.1211345180311,35.9568090814559,33.9649294882268,41.7055271070932
"AFUB_001750-T",960.356604102505,883.868290680717,1324.70364682506,813.494888690702,780.293102989769,748.681478551529
"AFUB_001760-T",68.8836106676233,75.8621572051007,58.5546563435552,60.2723220550181,65.3108764616988,66.3420582409205
"AFUB_001770-T",40.6243585791068,33.5364568962447,36.8677465866829,32.913880362606,31.7824440592644,35.0629129106006
"AFUB_001780-T",49.4065475027068,47.8739102130668,51.7125890399786,60.4677394956781,62.1462725897033,73.4050910574444
"AFUB_001790-T",302.419794037833,264.089298163303,271.208551734182,305.465376528952,279.931037332285,335.101668072854
"AFUB_001800-T",28.5555836166135,41.0073137969643,26.9100950645134,38.7205700279342,40.5669479108379,53.4211926519622
"AFUB_001810-T",1626.88702848199,959.290985715187,1550.61404761637,1231.57654459434,1249.20009740233,1018.64628842755
"AFUB_001820-T",54.8482719277595,97.1486060950185,57.241223780815,137.322627229566,139.406256774971,179.014248409277
"AFUB_001830-T",82.2724078916393,127.581361411185,104.280436492904,160.214384564034,163.577282900729,172.007271408758
"AFUB_001840-T",34.5360926382062,36.2006963056925,26.3602860847617,24.9855156272539,28.3450295086487,27.1870707620164
"AFUB_001850-T",90.8660222064504,78.3341319148976,91.0239310922245,93.2699527493355,82.6070734862255,80.5522075979744
"AFUB_001860-T",16.6484440330822,15.9305036853579,18.8156850848357,13.8188047323918,14.0224688810832,12.6125586009355
"AFUB_001870-T",70.365268308108,74.3789723792226,58.4019316269575,91.6228628923433,95.5655807206895,95.2668592990658
"AFUB_001880-T",63.1455547144737,78.9383923995146,59.3182799265436,98.211222320312,95.7019860599997,103.058617723644
"AFUB_001890-T",61.2598086265841,71.8795312837612,44.6872520764847,57.1735597816938,55.1896002848858,64.7724953928041
"AFUB_001900-T",162.820705074351,120.879563309069,172.762199415309,112.392945156787,119.054580149897,96.3319198031448
"AFUB_001910-T",154.065455380578,375.904954203117,258.07422610678,324.197534055083,355.172222495763,423.781968991431
"AFUB_001920-T",38.4961594227743,50.5930823938434,32.8358140685038,75.4311320947933,76.3051468100967,87.6712962305025
"AFUB_001930-T",26.6428982988969,23.6210916713927,26.5130108013594,20.4909144920719,21.3337950681071,22.9828845617046
"AFUB_001940-T",91.1354145047203,93.9075725866181,97.4383691893276,75.8219669761135,76.7143628280271,64.8005233008062
"AFUB_001950-T",14.6818802557117,22.3301715451654,10.5380054452408,21.3563345864237,22.6160052576225,23.5434427217462
"AFUB_001960-T",39.654546305335,39.5241289710861,38.4255386959794,36.9618130619935,39.7485158749771,31.4192848703303
"AFUB_001970-T",7.9201335691362,10.6020248664623,6.38389315378353,11.1387941176249,11.2125188912941,12.2762237049105
"AFUB_001980-T",1.99350300719755,1.31838651189168,2.35196063560446,1.0608375350119,1.58230193599771,0.784781424058206
"AFUB_001990-T",38.4153417332933,31.1194149577766,46.6726733922547,25.7392686126571,29.1634615445096,20.8807914615487
"AFUB_002000-T",79.6862418282479,84.0746065187593,100.126324201447,75.7940501988763,46.5142207047604,49.1609506356462
"AFUB_002010-T",19.1807316368196,15.271310429412,18.1131513884863,12.8696343063285,10.4213679232953,12.4724190609251
"AFUB_002020-T",13.8198249012479,10.7118904091199,14.2339435869049,12.0321309892139,12.003669859293,7.0069770005197
"AFUB_002030-T",21.7668977002111,18.1552809241751,18.4186008216817,17.7550703228307,20.4608008965222,19.4793960614448
"AFUB_002040-T",65.0582400321902,63.8318802840891,72.5442403839038,83.0244955032995,83.8620026078788,83.1588030421678
"AFUB_002050-T",3.90618832491411,2.93890326609188,8.12495492299723,3.68501459530449,3.08276066840934,3.11109778823075
"AFUB_002060-T",18.2378585928749,13.6233272895474,27.6126287608627,10.6642089045933,11.6762970449486,9.58554453671095
"AFUB_002070-T",8.13564740775215,6.97646195876017,10.6296402751994,5.58335544743104,4.52865726509691,5.07305134837626
"AFUB_002080-T",150.940504720647,159.854364566867,193.777120419152,127.858839746171,128.330143222987,170.802071364668
"AFUB_002090-T",133.564701482236,94.8688960848725,87.3279929505604,170.404008255595,184.883796900974,176.323569241078
"AFUB_002100-T",39.492910926373,23.0992303437689,24.4664995989503,36.1801432993531,40.3759804358037,27.1870707620164
"AFUB_002110-T",0.296331528096933,0.137331928322051,0.183269659917231,0.111667108948621,0.109124271448118,0.140139540010394
"AFUB_002120-T",154.927510735042,126.455239598944,178.626828532661,116.636295296834,130.485347584087,106.842385303924
"AFUB_002130-T",39.0349440193141,46.5555237011751,42.6712858173952,24.9017652955424,25.9715766046521,28.5604382541183
"AFUB_002140-T",208.024732724047,204.844304285171,241.182872451076,250.385575040045,236.281328753038,245.412362466202
"AFUB_002150-T",29.5253958903853,27.3565201217525,25.4439377851755,24.5946807459337,26.9536950476852,27.2431265780206
"AFUB_002160-T",145.768172593864,110.552202299251,191.91387887666,112.588362597447,108.196715140809,86.101733382386
"AFUB_002170-T",28.0976167095546,31.2567468860987,26.3908310280812,22.1100875718269,26.4899168940307,25.0569497538584
"AFUB_002180-T",20.9317815755742,19.3363355077447,19.6709434977828,15.0471429308266,14.6226523740478,11.0710236608211
"AFUB_002190-T",60.6132671107362,87.4804383411462,68.6344876390029,96.2570479137111,99.1666816784774,104.712264295766
"AFUB_002200-T",94.0179120962086,89.073488709682,78.5005043312138,87.1003449799242,80.5337123287112,82.2899378941033
"AFUB_002210-T",39.573728615854,34.6625787084856,30.3922186029407,23.6455103198704,26.790008640513,24.9448381218501
"AFUB_002220-T",0.754298435155829,1.26345374056286,0.641443809710307,2.26125895620957,2.6735446504789,3.58757222426609
"AFUB_002230-T",9.29403429031289,10.244961852825,10.5990953318798,10.608375350119,11.2397999591562,11.0990515688232
"AFUB_002240-T",32.0846227239497,25.9557344528675,25.1995782386192,23.5059264336847,22.124946036106,18.7506704533907
"AFUB_002250-T",17.2411070892761,17.0840918832631,15.3641064897278,18.2575723130995,17.6781319745951,19.2832007054302
"AFUB_002260-T",66.7823507411178,69.6272876592796,69.550835938589,68.8427726668247,73.9862560418241,73.1248119774236
"AFUB_002270-T",19.1537924069926,14.062789460178,14.9364772832543,16.0800636886014,18.6329693497662,17.79772158132
"AFUB_002280-T",6.19602286020859,8.65191148428918,5.0093707044043,9.74295525576716,10.8578650090878,12.80875395695
"AFUB_002290-T",40.6243585791068,35.431637507089,51.8653137565763,51.9531224383458,47.0052799262769,52.4682437798915
"AFUB_002300-T",27.1816828954368,14.804381873117,14.6004829067394,23.4500928792104,24.3892746686544,25.8977869939208
"AFUB_002310-T",7.54298435155829,7.08632750141781,6.44498304042261,8.73795127522957,10.148557244675,9.80976780072758
"AFUB_002320-T",17.1333501699681,18.2376800811683,16.5553592791898,17.5317361049335,16.3686407172177,15.6956284811641
"AFUB_002330-T",44.153397686443,55.1799687997999,47.1308475420478,64.4598386405913,68.9392584873487,72.2839747373612
"AFUB_002340-T",111.797803782025,123.983264889147,107.151661164941,187.070324266177,159.348717382115,174.810062208965
"AFUB_002350-T",49.1371552044368,45.5667338172564,44.1679880400526,53.6281290725751,52.7615852451652,44.7325411713177
"AFUB_002360-T",3.5290391073362,3.13116796574275,3.29885387851015,2.26125895620957,2.48257717544469,2.60659544419333
"AFUB_002370-T",25.1612406584123,27.4114528930813,26.9100950645134,33.3884655756376,34.7560804562256,26.3462335219541
"AFUB_002380-T",6.78868591640246,8.26738208498744,4.45956172465261,11.9204638802653,14.731776645496,15.1630982291246
"AFUB_002390-T",135.773718328049,123.269138861873,133.114862986549,114.821704776419,116.353754431556,90.1657800426875
"AFUB_002400-T",39.0888224789681,38.7825365581471,32.957993841782,40.7864115434837,41.3580988788368,47.8996947755527
"AFUB_002410-T",312.548944452783,269.994571081151,415.808313408877,286.091133126366,279.903756264423,274.393219340351
"AFUB_002420-T",20.0427869912834,16.4523650129817,12.5539717043303,20.4629977148348,17.8690994496294,20.292205393505
"AFUB_002430-T",43.6415523197301,46.5005909298463,36.8372016433634,42.5451685094245,41.3853799466988,36.2400850466879
"AFUB_002440-T",6.30377977951657,7.36099135806191,5.31482013759969,7.37002919060897,7.85694754426451,9.22118173268392
"AFUB_002450-T",376.421858372585,318.390342621842,462.847526120966,316.325002874205,302.683447929218,301.692401734376
