Gene	Classification
AFUB_061820-T	WT_v_Del
AFUB_078210-T	WT_v_Del
AFUB_050440-T	WT_v_Del
AFUB_048480-T	WT_v_Del
AFUB_035040-T	WT_v_Del
AFUB_025600-T	WT_v_Del
AFUB_080160-T	WT_v_Del
AFUB_050450-T	WT_v_Del
AFUB_047650-T	WT_v_Del
AFUB_093670-T	WT_v_Del
AFUB_091220-T	WT_v_Del
AFUB_080910-T	WT_v_Del
AFUB_081350-T	WT_v_Del
AFUB_096000-T	WT_v_Del
AFUB_085950-T	WT_v_Del
AFUB_096680-T	WT_v_Del
AFUB_079140-T	WT_v_Del
AFUB_071000-T	WT_v_Del
AFUB_100460-T	WT_v_Del
AFUB_087630-T	WT_v_Del
AFUB_047230-T	WT_v_Del
AFUB_038650-T	WT_v_Del
AFUB_067700-T	WT_v_Del
AFUB_046450-T	WT_v_Del
AFUB_085650-T	WT_v_Del
AFUB_006970-T	WT_v_Del
AFUB_024190-T	WT_v_Del
AFUB_021050-T	WT_v_Del
AFUB_031870-T	WT_v_Del
AFUB_080700-T	WT_v_Del
AFUB_100930-T	WT_v_Del
AFUB_072220-T	WT_v_Del
AFUB_029470-T	WT_v_Del
AFUB_080070-T	WT_v_Del
AFUB_066950-T	WT_v_Del
AFUB_024040-T	WT_v_Del
AFUB_050180-T	WT_v_Del
AFUB_015780-T	WT_v_Del
AFUB_089050-T	WT_v_Del
AFUB_039390-T	WT_v_Del
AFUB_003990-T	WT_v_Del
AFUB_041570-T	WT_v_Del
AFUB_094360-T	WT_v_Del
AFUB_058460-T	WT_v_Del
AFUB_070980-T	WT_v_Del
AFUB_017290-T	WT_v_Del
AFUB_077770-T	WT_v_Del
AFUB_039600-T	WT_v_Del
AFUB_091960-T	WT_v_Del
AFUB_018070-T	WT_v_Del
AFUB_033900-T	WT_v_Del
AFUB_021010-T	WT_v_Del
AFUB_075360-T	WT_v_Del
AFUB_077780-T	WT_v_Del
AFUB_061250-T	WT_v_Del
AFUB_049600-T	WT_v_Del
AFUB_001820-T	WT_v_Del
AFUB_033760-T	WT_v_Del
AFUB_080320-T	WT_v_Del
AFUB_087950-T	WT_v_Del
AFUB_054470-T	WT_v_Del
AFUB_048610-T	WT_v_Del
AFUB_028320-T	WT_v_Del
AFUB_021270-T	WT_v_Del
AFUB_092740-T	WT_v_Del
AFUB_012600-T	WT_v_Del
AFUB_035070-T	WT_v_Del
AFUB_046190-T	WT_v_Del
AFUB_033120-T	WT_v_Del
AFUB_036010-T	WT_v_Del
AFUB_064770-T	WT_v_Del
AFUB_057560-T	WT_v_Del
AFUB_097860-T	WT_v_Del
AFUB_017200-T	WT_v_Del
AFUB_023490-T	WT_v_Del
AFUB_045190-T	WT_v_Del
AFUB_033000-T	WT_v_Del
AFUB_028310-T	WT_v_Del
AFUB_015920-T	WT_v_Del
AFUB_002990-T	WT_v_Del
AFUB_100180-T	WT_v_Del
AFUB_084940-T	WT_v_Del
AFUB_039970-T	WT_v_Del
AFUB_093690-T	WT_v_Del
AFUB_049260-T	WT_v_Del
AFUB_007630-T	WT_v_Del
AFUB_091400-T	WT_v_Del
AFUB_050140-T	WT_v_Del
AFUB_083710-T	WT_v_Del
AFUB_081360-T	WT_v_Del
AFUB_080100-T	WT_v_Del
AFUB_046180-T	WT_v_Del
AFUB_015910-T	WT_v_Del
AFUB_081260-T	WT_v_Del
AFUB_062130-T	WT_v_Del
AFUB_030020-T	WT_v_Del
AFUB_047690-T	WT_v_Del
AFUB_039960-T	WT_v_Del
AFUB_018750-T	WT_v_Del
AFUB_079070-T	WT_v_Del
AFUB_058660-T	WT_v_Del
AFUB_034690-T	WT_v_Del
AFUB_005200-T	WT_v_Del
AFUB_002620-T	WT_v_Del
AFUB_025720-T	WT_v_Del
AFUB_075800-T	WT_v_Del
AFUB_055810-T	WT_v_Del
AFUB_047530-T	WT_v_Del
AFUB_062910-T	WT_v_Del
AFUB_017320-T	WT_v_Del
AFUB_003770-T	WT_v_Del
AFUB_048520-T	WT_v_Del
AFUB_071030-T	WT_v_Del
AFUB_086650-T	WT_v_Del
AFUB_071020-T	WT_v_Del
AFUB_085140-T	WT_v_Del
AFUB_100910-T	WT_v_Del
AFUB_087750-T	WT_v_Del
AFUB_081370-T	WT_v_Del
AFUB_054380-T	WT_v_Del
AFUB_100810-T	WT_v_Del
AFUB_002710-T	WT_v_Del
AFUB_005500-T	WT_v_Del
AFUB_065740-T	WT_v_Del
AFUB_070880-T	WT_v_Del
AFUB_050830-T	WT_v_Del
AFUB_044370-T	WT_v_Del
AFUB_080430-T	WT_v_Del
AFUB_062540-T	WT_v_Del
AFUB_096700-T	WT_v_Del
AFUB_029760-T	WT_v_Del
AFUB_015600-T	WT_v_Del
AFUB_002220-T	WT_v_Del
AFUB_070950-T	WT_v_Del
AFUB_005640-T	WT_v_Del
AFUB_053570-T	WT_v_Del
AFUB_085070-T	WT_v_Del
AFUB_032660-T	WT_v_Del
AFUB_048560-T	WT_v_Del
AFUB_036150-T	WT_v_Del
AFUB_049710-T	WT_v_Del
AFUB_093920-T	WT_v_Del
AFUB_016440-T	WT_v_Del
AFUB_020220-T	WT_v_Del
AFUB_075375-T	WT_v_Del
AFUB_073450-T	WT_v_Del
AFUB_042630-T	WT_v_Del
AFUB_011850-T	WT_v_Del
AFUB_090310-T	WT_v_Del
AFUB_046200-T	WT_v_Del
AFUB_026620-T	WT_v_Del
AFUB_102560-T	WT_v_Del
AFUB_072210-T	WT_v_Del
AFUB_036970-T	WT_v_Del
AFUB_009200-T	WT_v_Del
AFUB_002380-T	WT_v_Del
AFUB_079840-T	WT_v_Del
AFUB_061190-T	WT_v_Del
AFUB_100770-T	WT_v_Del
AFUB_028900-T	WT_v_Del
AFUB_009330-T	WT_v_Del
AFUB_083910-T	WT_v_Del
AFUB_017640-T	WT_v_Del
AFUB_025250-T	WT_v_Del
AFUB_024790-T	WT_v_Del
AFUB_045430-T	WT_v_Del
AFUB_001500-T	WT_v_Del
AFUB_005290-T	WT_v_Del
AFUB_020260-T	WT_v_Del
AFUB_057000-T	WT_v_Del
AFUB_061580-T	WT_v_Del
AFUB_047810-T	WT_v_Del
AFUB_095600-T	WT_v_Del
AFUB_101310-T	WT_v_Del
AFUB_087620-T	WT_v_Del
AFUB_042060-T	WT_v_Del
AFUB_077790-T	WT_v_Del
AFUB_002690-T	WT_v_Del
AFUB_075350-T	WT_v_Del
AFUB_000760-T	WT_v_Del
AFUB_000230-T	WT_v_Del
AFUB_070400-T	WT_v_Del
AFUB_045590-T	WT_v_Del
AFUB_050130-T	WT_v_Del
AFUB_000790-T	WT_v_Del
AFUB_081630-T	WT_v_Del
AFUB_030040-T	WT_v_Del
AFUB_040980-T	WT_v_Del
AFUB_084490-T	WT_v_Del
AFUB_035570-T	WT_v_Del
AFUB_101780-T	WT_v_Del
AFUB_101980-T	WT_v_Del
AFUB_041179-T	WT_v_Del
AFUB_101710-T	WT_v_Del
AFUB_015790-T	WT_v_Del
AFUB_064440-T	WT_v_Del
AFUB_020540-T	WT_v_Del
AFUB_015640-T	WT_v_Del
AFUB_029420-T	WT_v_Del
AFUB_082170-T	WT_v_Del
AFUB_047670-T	WT_v_Del
AFUB_044940-T	WT_v_Del
AFUB_013600-T	WT_v_Del
AFUB_057840-T	WT_v_Del
AFUB_008770-T	WT_v_Del
AFUB_021280-T	WT_v_Del
AFUB_068400-T	WT_v_Del
AFUB_090710-T	WT_v_Del
AFUB_093010-T	WT_v_Del
AFUB_047180-T	WT_v_Del
AFUB_071320-T	WT_v_Del
