Gene	Classification
AFUB_034470-T	25_v_37,25_v_42
AFUB_004460-T	25_v_37,25_v_42
AFUB_017250-T	25_v_37,25_v_42
AFUB_096810-T	25_v_37,25_v_42
AFUB_026350-T	25_v_37,25_v_42
AFUB_091700-T	25_v_37,25_v_42
AFUB_100320-T	25_v_37,25_v_42
AFUB_017290-T	25_v_37,25_v_42
AFUB_076150-T	25_v_37,25_v_42
AFUB_099360-T	25_v_37,25_v_42
AFUB_034250-T	25_v_37,25_v_42
AFUB_085280-T	25_v_37,25_v_42
AFUB_054310-T	25_v_37,25_v_42
AFUB_090160-T	25_v_37,25_v_42
AFUB_037670-T	25_v_37,25_v_42
AFUB_014540-T	25_v_37,25_v_42
AFUB_080420-T	25_v_37,25_v_42
AFUB_080640-T	25_v_37,25_v_42
AFUB_006850-T	25_v_37,25_v_42
AFUB_058670-T	25_v_37,25_v_42
AFUB_080430-T	25_v_37,25_v_42
AFUB_055080-T	25_v_37,25_v_42
AFUB_081210-T	25_v_37,25_v_42
AFUB_081420-T	25_v_37,25_v_42
AFUB_013670-T	25_v_37,25_v_42
AFUB_005350-T	25_v_37,25_v_42
AFUB_006390-T	25_v_37,25_v_42
AFUB_036120-T	25_v_37,25_v_42
AFUB_020420-T	25_v_37,25_v_42
AFUB_094860-T	25_v_37,25_v_42
AFUB_044550-T	25_v_37,25_v_42
AFUB_062460-T	25_v_37,25_v_42
AFUB_074520-T	25_v_37,25_v_42
AFUB_051440-T	25_v_37,25_v_42
AFUB_045260-T	25_v_37,25_v_42
AFUB_090190-T	25_v_37,25_v_42
AFUB_092350-T	25_v_37,25_v_42
AFUB_071570-T	25_v_37,25_v_42
AFUB_080540-T	25_v_37,25_v_42
AFUB_102340-T	25_v_37,25_v_42
AFUB_057420-T	25_v_37,25_v_42
AFUB_017870-T	25_v_37,25_v_42
AFUB_066470-T	25_v_37,25_v_42
AFUB_019100-T	25_v_37,25_v_42
AFUB_008500-T	25_v_37,25_v_42
AFUB_099850-T	25_v_37,25_v_42
AFUB_016680-T	25_v_37,25_v_42
AFUB_034520-T	25_v_37,25_v_42
AFUB_008250-T	25_v_37,25_v_42
AFUB_092080-T	25_v_37,25_v_42
AFUB_022140-T	25_v_37,25_v_42
AFUB_072440-T	25_v_37,25_v_42
AFUB_046450-T	25_v_37,25_v_42
AFUB_065710-T	25_v_37,25_v_42
AFUB_003310-T	25_v_37,25_v_42
AFUB_085960-T	25_v_37,25_v_42
AFUB_097280-T	25_v_37,25_v_42
AFUB_085810-T	25_v_37,25_v_42
AFUB_071240-T	25_v_37,25_v_42
AFUB_004950-T	25_v_37,25_v_42
AFUB_083460-T	25_v_37,25_v_42
AFUB_033610-T	25_v_37,25_v_42
AFUB_050260-T	25_v_37,25_v_42
AFUB_003220-T	25_v_37,25_v_42
AFUB_077540-T	25_v_37,25_v_42
AFUB_062250-T	25_v_37,25_v_42
AFUB_073350-T	25_v_37,25_v_42
AFUB_013680-T	25_v_37,25_v_42
AFUB_071569-T	25_v_37,25_v_42
AFUB_014220-T	25_v_37,25_v_42
AFUB_017790-T	25_v_37,25_v_42
AFUB_057800-T	25_v_37,25_v_42
AFUB_055510-T	25_v_37,25_v_42
AFUB_094890-T	25_v_37,25_v_42
AFUB_054410-T	25_v_37,25_v_42
AFUB_059930-T	25_v_37,25_v_42
AFUB_047920-T	25_v_37,25_v_42
AFUB_089190-T	25_v_37,25_v_42
AFUB_094510-T	25_v_37,25_v_42
AFUB_019110-T	25_v_37,25_v_42
AFUB_034280-T	25_v_37,25_v_42
AFUB_076670-T	25_v_37,25_v_42
AFUB_035460-T	25_v_37,25_v_42
AFUB_062280-T	25_v_37,25_v_42
AFUB_043420-T	25_v_37,25_v_42
AFUB_005560-T	25_v_37,25_v_42
AFUB_005090-T	25_v_37,25_v_42
AFUB_003330-T	25_v_37,25_v_42
AFUB_085820-T	25_v_37,25_v_42
AFUB_083360-T	25_v_37,25_v_42
AFUB_046240-T	25_v_37,25_v_42
AFUB_017510-T	25_v_37,25_v_42
AFUB_012720-T	25_v_37,25_v_42
AFUB_062200-T	25_v_37,25_v_42
AFUB_091590-T	25_v_37,25_v_42
AFUB_034490-T	25_v_37,25_v_42
AFUB_018330-T	25_v_37,25_v_42
AFUB_010190-T	25_v_37,25_v_42
AFUB_016740-T	25_v_37,25_v_42
AFUB_075800-T	25_v_37,25_v_42
AFUB_030440-T	25_v_37,25_v_42
AFUB_027180-T	25_v_37,25_v_42
AFUB_038490-T	25_v_37,25_v_42
AFUB_035910-T	25_v_37,25_v_42
AFUB_003340-T	25_v_37,25_v_42
AFUB_025720-T	25_v_37,25_v_42
AFUB_015780-T	25_v_37,25_v_42
AFUB_087620-T	25_v_37,25_v_42
AFUB_033140-T	25_v_37,25_v_42
AFUB_070460-T	25_v_37,25_v_42
AFUB_090480-T	25_v_37,25_v_42
AFUB_019550-T	25_v_37,25_v_42
AFUB_085270-T	25_v_37,25_v_42
AFUB_062450-T	25_v_37,25_v_42
AFUB_010230-T	25_v_37,25_v_42
AFUB_081340-T	25_v_37,25_v_42
AFUB_018400-T	25_v_37,25_v_42
AFUB_019270-T	25_v_37,25_v_42
AFUB_071400-T	25_v_37,25_v_42
AFUB_016250-T	25_v_37,25_v_42
AFUB_049030-T	25_v_37,25_v_42
AFUB_046980-T	25_v_37,25_v_42
AFUB_000940-T	25_v_37,25_v_42
AFUB_048010-T	25_v_37,25_v_42
AFUB_037080-T	25_v_37,25_v_42
AFUB_081770-T	25_v_37,25_v_42
AFUB_033620-T	25_v_37,25_v_42
AFUB_092700-T	25_v_37,25_v_42
AFUB_085870-T	25_v_37,25_v_42
AFUB_053480-T	25_v_37,25_v_42
AFUB_062400-T	25_v_37,25_v_42
AFUB_066500-T	25_v_37,25_v_42
AFUB_080410-T	25_v_37,25_v_42
AFUB_081960-T	25_v_37,25_v_42
AFUB_046390-T	25_v_37,25_v_42
AFUB_054440-T	25_v_37,25_v_42
AFUB_061350-T	25_v_37,25_v_42
AFUB_087020-T	25_v_37,25_v_42
AFUB_055010-T	25_v_37,25_v_42
AFUB_050180-T	25_v_37,25_v_42
AFUB_014520-T	25_v_37,25_v_42
AFUB_071360-T	25_v_37,25_v_42
AFUB_036500-T	25_v_37,25_v_42
AFUB_048340-T	25_v_37,25_v_42
AFUB_022340-T	25_v_37,25_v_42
AFUB_094210-T	25_v_37,25_v_42
AFUB_040490-T	25_v_37,25_v_42
AFUB_066150-T	25_v_37,25_v_42
AFUB_061810-T	25_v_37,25_v_42
AFUB_004520-T	25_v_37,25_v_42
AFUB_089430-T	25_v_37,25_v_42
AFUB_044090-T	25_v_37,25_v_42
AFUB_041920-T	25_v_37,25_v_42
AFUB_067330-T	25_v_37,25_v_42
AFUB_080830-T	25_v_37,25_v_42
AFUB_090140-T	25_v_37,25_v_42
AFUB_061360-T	25_v_37,25_v_42
AFUB_016430-T	25_v_37,25_v_42
AFUB_044980-T	25_v_37,25_v_42
AFUB_009030-T	25_v_37,25_v_42
AFUB_041510-T	25_v_37,25_v_42
AFUB_000960-T	25_v_37,25_v_42
AFUB_071170-T	25_v_37,25_v_42
AFUB_019720-T	25_v_37,25_v_42
AFUB_083240-T	25_v_37,25_v_42
AFUB_005130-T	25_v_37,25_v_42
AFUB_082880-T	25_v_37,25_v_42
AFUB_037610-T	25_v_37,25_v_42
AFUB_040580-T	25_v_37,25_v_42
AFUB_094580-T	25_v_37,25_v_42
AFUB_039860-T	25_v_37,25_v_42
AFUB_006340-T	25_v_37,25_v_42
AFUB_002160-T	25_v_37,25_v_42
AFUB_023780-T	25_v_37,25_v_42
AFUB_088580-T	25_v_37,25_v_42
AFUB_101610-T	25_v_37,25_v_42
AFUB_045150-T	25_v_37,25_v_42
AFUB_027480-T	25_v_37,25_v_42
AFUB_046660-T	25_v_37,25_v_42
AFUB_046780-T	25_v_37,25_v_42
AFUB_013260-T	25_v_37,25_v_42
AFUB_047790-T	25_v_37,25_v_42
AFUB_032290-T	25_v_37,25_v_42
AFUB_093200-T	25_v_37,25_v_42
AFUB_100360-T	25_v_37,25_v_42
AFUB_024580-T	25_v_37,25_v_42
AFUB_059670-T	25_v_37,25_v_42
AFUB_093710-T	25_v_37,25_v_42
AFUB_095040-T	25_v_37,25_v_42
AFUB_064740-T	25_v_37,25_v_42
AFUB_026700-T	25_v_37,25_v_42
AFUB_005590-T	25_v_37,25_v_42
AFUB_014660-T	25_v_37,25_v_42
AFUB_067340-T	25_v_37,25_v_42
AFUB_011470-T	25_v_37,25_v_42
AFUB_072270-T	25_v_37,25_v_42
AFUB_034350-T	25_v_37,25_v_42
AFUB_025600-T	25_v_37,25_v_42
AFUB_037620-T	25_v_37,25_v_42
AFUB_036890-T	25_v_37,25_v_42
AFUB_050670-T	25_v_37,25_v_42
AFUB_000660-T	25_v_37,25_v_42
AFUB_066280-T	25_v_37,25_v_42
AFUB_009120-T	25_v_37,25_v_42
AFUB_034450-T	25_v_37,25_v_42
AFUB_094840-T	25_v_37,25_v_42
AFUB_073740-T	25_v_37,25_v_42
AFUB_036700-T	25_v_37,25_v_42
AFUB_080060-T	25_v_37,25_v_42
AFUB_012380-T	25_v_37,25_v_42
AFUB_045200-T	25_v_37,25_v_42
AFUB_028890-T	25_v_37,25_v_42
AFUB_066680-T	25_v_37,25_v_42
AFUB_052310-T	25_v_37,25_v_42
AFUB_101850-T	25_v_37,25_v_42
AFUB_063440-T	25_v_37,25_v_42
AFUB_096730-T	25_v_37,25_v_42
AFUB_014360-T	25_v_37,25_v_42
AFUB_090400-T	25_v_37,25_v_42
AFUB_088230-T	25_v_37,25_v_42
AFUB_047340-T	25_v_37,25_v_42
AFUB_049850-T	25_v_37,25_v_42
AFUB_100230-T	25_v_37,25_v_42
AFUB_088980-T	25_v_37,25_v_42
AFUB_046870-T	25_v_37,25_v_42
AFUB_049800-T	25_v_37,25_v_42
AFUB_040590-T	25_v_37,25_v_42
AFUB_029400-T	25_v_37,25_v_42
AFUB_101900-T	25_v_37,25_v_42
AFUB_060370-T	25_v_37,25_v_42
AFUB_036740-T	25_v_37,25_v_42
AFUB_034500-T	25_v_37,25_v_42
AFUB_071510-T	25_v_37,25_v_42
AFUB_052220-T	25_v_37,25_v_42
AFUB_044450-T	25_v_37,25_v_42
AFUB_059630-T	25_v_37,25_v_42
AFUB_079620-T	25_v_37,25_v_42
AFUB_080910-T	25_v_37,25_v_42
AFUB_075490-T	25_v_37,25_v_42
AFUB_095090-T	25_v_37,25_v_42
AFUB_024890-T	25_v_37,25_v_42
AFUB_030660-T	25_v_37,25_v_42
AFUB_036060-T	25_v_37,25_v_42
AFUB_007800-T	25_v_37,25_v_42
AFUB_097500-T	25_v_37,25_v_42
AFUB_099340-T	25_v_37,25_v_42
AFUB_012020-T	25_v_37,25_v_42
AFUB_017940-T	25_v_37,25_v_42
AFUB_030190-T	25_v_37,25_v_42
AFUB_085100-T	25_v_37,25_v_42
AFUB_083530-T	25_v_37,25_v_42
AFUB_095010-T	25_v_37,25_v_42
AFUB_049210-T	25_v_37,25_v_42
AFUB_082080-T	25_v_37,25_v_42
AFUB_089440-T	25_v_37,25_v_42
AFUB_081600-T	25_v_37,25_v_42
AFUB_037390-T	25_v_37,25_v_42
AFUB_080100-T	25_v_37,25_v_42
AFUB_051320-T	25_v_37,25_v_42
AFUB_065720-T	25_v_37,25_v_42
AFUB_062340-T	25_v_37,25_v_42
AFUB_090740-T	25_v_37,25_v_42
AFUB_101160-T	25_v_37,25_v_42
AFUB_016060-T	25_v_37,25_v_42
AFUB_090670-T	25_v_37,25_v_42
AFUB_020930-T	25_v_37,25_v_42
AFUB_057940-T	25_v_37,25_v_42
AFUB_094850-T	25_v_37,25_v_42
AFUB_028790-T	25_v_37,25_v_42
AFUB_059170-T	25_v_37,25_v_42
AFUB_030320-T	25_v_37,25_v_42
AFUB_028230-T	25_v_37,25_v_42
AFUB_057820-T	25_v_37,25_v_42
AFUB_084820-T	25_v_37,25_v_42
AFUB_039670-T	25_v_37,25_v_42
AFUB_096010-T	25_v_37,25_v_42
AFUB_031820-T	25_v_37,25_v_42
AFUB_095140-T	25_v_37,25_v_42
AFUB_076500-T	25_v_37,25_v_42
AFUB_016220-T	25_v_37,25_v_42
AFUB_022400-T	25_v_37,25_v_42
AFUB_085220-T	25_v_37,25_v_42
AFUB_059430-T	25_v_37,25_v_42
AFUB_023890-T	25_v_37,25_v_42
AFUB_016690-T	25_v_37,25_v_42
AFUB_022540-T	25_v_37,25_v_42
AFUB_026030-T	25_v_37,25_v_42
AFUB_042020-T	25_v_37,25_v_42
AFUB_033200-T	25_v_37,25_v_42
AFUB_035620-T	25_v_37,25_v_42
AFUB_057760-T	25_v_37,25_v_42
AFUB_070260-T	25_v_37,25_v_42
AFUB_055220-T	25_v_37,25_v_42
AFUB_023240-T	25_v_37,25_v_42
AFUB_022610-T	25_v_37,25_v_42
AFUB_080110-T	25_v_37,25_v_42
AFUB_043120-T	25_v_37,25_v_42
AFUB_099780-T	25_v_37,25_v_42
AFUB_047240-T	25_v_37,25_v_42
AFUB_018790-T	25_v_37,25_v_42
AFUB_017280-T	25_v_37,25_v_42
AFUB_092100-T	25_v_37,25_v_42
AFUB_096270-T	25_v_37,25_v_42
AFUB_052320-T	25_v_37,25_v_42
AFUB_093350-T	25_v_37,25_v_42
AFUB_044000-T	25_v_37,25_v_42
AFUB_028900-T	25_v_37,25_v_42
AFUB_057020-T	25_v_37,25_v_42
AFUB_077840-T	25_v_37,25_v_42
AFUB_014350-T	25_v_37,25_v_42
AFUB_033580-T	25_v_37,25_v_42
AFUB_029520-T	25_v_37,25_v_42
AFUB_017010-T	25_v_37,25_v_42
AFUB_040530-T	25_v_37,25_v_42
AFUB_051350-T	25_v_37,25_v_42
AFUB_080960-T	25_v_37,25_v_42
AFUB_039660-T	25_v_37,25_v_42
AFUB_090370-T	25_v_37,25_v_42
AFUB_034650-T	25_v_37,25_v_42
AFUB_084100-T	25_v_37,25_v_42
AFUB_068160-T	25_v_37,25_v_42
AFUB_046050-T	25_v_37,25_v_42
AFUB_075240-T	25_v_37,25_v_42
AFUB_082940-T	25_v_37,25_v_42
AFUB_091970-T	25_v_37,25_v_42
AFUB_049820-T	25_v_37,25_v_42
AFUB_030780-T	25_v_37,25_v_42
AFUB_019740-T	25_v_37,25_v_42
AFUB_101230-T	25_v_37,25_v_42
AFUB_039700-T	25_v_37,25_v_42
AFUB_090180-T	25_v_37,25_v_42
AFUB_001420-T	25_v_37,25_v_42
AFUB_044500-T	25_v_37,25_v_42
AFUB_080125-T	25_v_37,25_v_42
AFUB_048490-T	25_v_37,25_v_42
AFUB_102030-T	25_v_37,25_v_42
AFUB_071250-T	25_v_37,25_v_42
AFUB_059210-T	25_v_37,25_v_42
AFUB_024050-T	25_v_37,25_v_42
AFUB_031630-T	25_v_37,25_v_42
AFUB_046180-T	25_v_37,25_v_42
AFUB_071220-T	25_v_37,25_v_42
AFUB_097720-T	25_v_37,25_v_42
AFUB_077400-T	25_v_37,25_v_42
AFUB_068350-T	25_v_37,25_v_42
AFUB_004260-T	25_v_37,25_v_42
AFUB_101990-T	25_v_37,25_v_42
AFUB_081180-T	25_v_37,25_v_42
AFUB_011040-T	25_v_37,25_v_42
AFUB_048090-T	25_v_37,25_v_42
AFUB_077830-T	25_v_37,25_v_42
AFUB_024290-T	25_v_37,25_v_42
AFUB_034430-T	25_v_37,25_v_42
AFUB_101770-T	25_v_37,25_v_42
AFUB_075770-T	25_v_37,25_v_42
AFUB_064410-T	25_v_37,25_v_42
AFUB_015810-T	25_v_37,25_v_42
AFUB_021750-T	25_v_37,25_v_42
AFUB_096110-T	25_v_37,25_v_42
AFUB_044770-T	25_v_37,25_v_42
AFUB_072600-T	25_v_37,25_v_42
AFUB_014050-T	25_v_37,25_v_42
AFUB_024230-T	25_v_37,25_v_42
AFUB_094630-T	25_v_37,25_v_42
AFUB_078150-T	25_v_37,25_v_42
AFUB_044620-T	25_v_37,25_v_42
AFUB_092070-T	25_v_37,25_v_42
AFUB_070900-T	25_v_37,25_v_42
AFUB_064490-T	25_v_37,25_v_42
AFUB_092040-T	25_v_37,25_v_42
AFUB_071320-T	25_v_37,25_v_42
AFUB_088610-T	25_v_37,25_v_42
AFUB_073570-T	25_v_37,25_v_42
AFUB_046030-T	25_v_37,25_v_42
AFUB_075320-T	25_v_37,25_v_42
AFUB_046310-T	25_v_37,25_v_42
AFUB_098380-T	25_v_37,25_v_42
AFUB_005070-T	25_v_37,25_v_42
AFUB_048560-T	25_v_37,25_v_42
AFUB_002890-T	25_v_37,25_v_42
AFUB_024760-T	25_v_37,25_v_42
AFUB_052510-T	25_v_37,25_v_42
AFUB_079470-T	25_v_37,25_v_42
AFUB_045440-T	25_v_37,25_v_42
AFUB_021050-T	25_v_37,25_v_42
AFUB_052470-T	25_v_37,25_v_42
AFUB_089040-T	25_v_37,25_v_42
AFUB_048750-T	25_v_37,25_v_42
AFUB_003560-T	25_v_37,25_v_42
AFUB_091160-T	25_v_37,25_v_42
AFUB_086420-T	25_v_37,25_v_42
AFUB_000530-T	25_v_37,25_v_42
AFUB_051160-T	25_v_37,25_v_42
AFUB_058830-T	25_v_37,25_v_42
AFUB_046740-T	25_v_37,25_v_42
AFUB_070240-T	25_v_37,25_v_42
AFUB_085200-T	25_v_37,25_v_42
AFUB_046290-T	25_v_37,25_v_42
AFUB_003400-T	25_v_37,25_v_42
AFUB_099350-T	25_v_37,25_v_42
AFUB_079870-T	25_v_37,25_v_42
AFUB_079710-T	25_v_37,25_v_42
AFUB_019860-T	25_v_37,25_v_42
AFUB_100400-T	25_v_37,25_v_42
AFUB_030750-T	25_v_37,25_v_42
AFUB_009430-T	25_v_37,25_v_42
AFUB_031170-T	25_v_37,25_v_42
AFUB_043880-T	25_v_37,25_v_42
AFUB_026650-T	25_v_37,25_v_42
AFUB_043940-T	25_v_37,25_v_42
AFUB_042970-T	25_v_37,25_v_42
AFUB_100410-T	25_v_37,25_v_42
AFUB_049700-T	25_v_37,25_v_42
AFUB_078140-T	25_v_37,25_v_42
AFUB_094710-T	25_v_37,25_v_42
AFUB_090530-T	25_v_37,25_v_42
AFUB_034110-T	25_v_37,25_v_42
AFUB_102350-T	25_v_37,25_v_42
AFUB_001360-T	25_v_37,25_v_42
AFUB_074840-T	25_v_37,25_v_42
AFUB_039140-T	25_v_37,25_v_42
AFUB_003620-T	25_v_37,25_v_42
AFUB_022220-T	25_v_37,25_v_42
AFUB_085680-T	25_v_37,25_v_42
AFUB_088770-T	25_v_37,25_v_42
AFUB_031900-T	25_v_37,25_v_42
AFUB_029130-T	25_v_37,25_v_42
AFUB_030640-T	25_v_37,25_v_42
AFUB_101920-T	25_v_37,25_v_42
AFUB_074660-T	25_v_37,25_v_42
AFUB_058520-T	25_v_37,25_v_42
AFUB_017640-T	25_v_37,25_v_42
AFUB_057290-T	25_v_37,25_v_42
AFUB_034070-T	25_v_37,25_v_42
AFUB_021900-T	25_v_37,25_v_42
AFUB_054150-T	25_v_37,25_v_42
AFUB_004580-T	25_v_37,25_v_42
AFUB_099660-T	25_v_37,25_v_42
AFUB_082570-T	25_v_37,25_v_42
AFUB_008470-T	25_v_37,25_v_42
AFUB_028310-T	25_v_37,25_v_42
AFUB_071330-T	25_v_37,25_v_42
AFUB_032650-T	25_v_37,25_v_42
AFUB_039150-T	25_v_37,25_v_42
AFUB_075780-T	25_v_37,25_v_42
AFUB_060120-T	25_v_37,25_v_42
AFUB_058010-T	25_v_37,25_v_42
AFUB_020940-T	25_v_37,25_v_42
AFUB_004640-T	25_v_37,25_v_42
AFUB_101070-T	25_v_37,25_v_42
AFUB_087630-T	25_v_37,25_v_42
AFUB_005600-T	25_v_37,25_v_42
AFUB_053930-T	25_v_37,25_v_42
AFUB_085610-T	25_v_37,25_v_42
AFUB_026080-T	25_v_37,25_v_42
AFUB_086780-T	25_v_37,25_v_42
AFUB_022390-T	25_v_37,25_v_42
AFUB_096940-T	25_v_37,25_v_42
AFUB_001990-T	25_v_37,25_v_42
AFUB_080720-T	25_v_37,25_v_42
AFUB_028830-T	25_v_37,25_v_42
AFUB_042630-T	25_v_37,25_v_42
AFUB_099930-T	25_v_37,25_v_42
AFUB_102100-T	25_v_37,25_v_42
AFUB_004890-T	25_v_37,25_v_42
AFUB_098950-T	25_v_37,25_v_42
AFUB_045370-T	25_v_37,25_v_42
AFUB_002710-T	25_v_37,25_v_42
AFUB_084880-T	25_v_37,25_v_42
AFUB_018320-T	25_v_37,25_v_42
AFUB_008770-T	25_v_37,25_v_42
AFUB_100170-T	25_v_37,25_v_42
AFUB_092770-T	25_v_37,25_v_42
AFUB_060160-T	25_v_37,25_v_42
AFUB_067800-T	25_v_37,25_v_42
AFUB_100180-T	25_v_37,25_v_42
AFUB_089950-T	25_v_37,25_v_42
AFUB_007280-T	25_v_37,25_v_42
AFUB_029430-T	25_v_37,25_v_42
AFUB_020150-T	25_v_37,25_v_42
AFUB_100130-T	25_v_37,25_v_42
AFUB_100220-T	25_v_37,25_v_42
AFUB_003570-T	25_v_37,25_v_42
AFUB_034440-T	25_v_37,25_v_42
AFUB_049080-T	25_v_37,25_v_42
AFUB_079440-T	25_v_37,25_v_42
AFUB_042820-T	25_v_37,25_v_42
AFUB_071340-T	25_v_37,25_v_42
AFUB_092150-T	25_v_37,25_v_42
AFUB_027510-T	25_v_37,25_v_42
AFUB_100370-T	25_v_37,25_v_42
AFUB_014840-T	25_v_37,25_v_42
AFUB_089880-T	25_v_37,25_v_42
AFUB_069970-T	25_v_37,25_v_42
AFUB_005330-T	25_v_37,25_v_42
AFUB_060200-T	25_v_37,25_v_42
AFUB_040270-T	25_v_37,25_v_42
AFUB_075310-T	25_v_37,25_v_42
AFUB_094400-T	25_v_37,25_v_42
AFUB_088250-T	25_v_37,25_v_42
AFUB_099490-T	25_v_37,25_v_42
AFUB_081070-T	25_v_37,25_v_42
AFUB_064600-T	25_v_37,25_v_42
AFUB_094420-T	25_v_37,25_v_42
AFUB_066650-T	25_v_37,25_v_42
AFUB_073050-T	25_v_37,25_v_42
AFUB_033970-T	25_v_37,25_v_42
AFUB_069810-T	25_v_37,25_v_42
AFUB_011400-T	25_v_37,25_v_42
AFUB_076290-T	25_v_37,25_v_42
AFUB_070520-T	25_v_37,25_v_42
AFUB_101270-T	25_v_37,25_v_42
