Gene	Classification
AFUB_027070-T	WT_v_Del
AFUB_046200-T	WT_v_Del
AFUB_072210-T	WT_v_Del
AFUB_101559-T	WT_v_Del
AFUB_009330-T	WT_v_Del
AFUB_016800-T	WT_v_Del
AFUB_024790-T	WT_v_Del
AFUB_029980-T	WT_v_Del
AFUB_051200-T	WT_v_Del
AFUB_003150-T	WT_v_Del
AFUB_057030-T	WT_v_Del
AFUB_047810-T	WT_v_Del
AFUB_095600-T	WT_v_Del
AFUB_101310-T	WT_v_Del
AFUB_030910-T	WT_v_Del
AFUB_099560-T	WT_v_Del
AFUB_045590-T	WT_v_Del
AFUB_090110-T	WT_v_Del
AFUB_084490-T	WT_v_Del
AFUB_035570-T	WT_v_Del
AFUB_101710-T	WT_v_Del
AFUB_101980-T	WT_v_Del
AFUB_046860-T	WT_v_Del
AFUB_020540-T	WT_v_Del
AFUB_013850-T	WT_v_Del
AFUB_047670-T	WT_v_Del
AFUB_057840-T	WT_v_Del
AFUB_044600-T	WT_v_Del
AFUB_063150-T	WT_v_Del
AFUB_047180-T	WT_v_Del
AFUB_079720-T	WT_v_Del
AFUB_052270-T	WT_v_Del
AFUB_070720-T	WT_v_Del
AFUB_066650-T	WT_v_Del
AFUB_045180-T	WT_v_Del
AFUB_033700-T	WT_v_Del
AFUB_092520-T	WT_v_Del
AFUB_101630-T	WT_v_Del
AFUB_094820-T	WT_v_Del
AFUB_046170-T	WT_v_Del
AFUB_097830-T	WT_v_Del
AFUB_068800-T	WT_v_Del
AFUB_047540-T	WT_v_Del
AFUB_079300-T	WT_v_Del
AFUB_101230-T	WT_v_Del
AFUB_090700-T	WT_v_Del
AFUB_086950-T	WT_v_Del
AFUB_046370-T	WT_v_Del
AFUB_101400-T	WT_v_Del
AFUB_080480-T	WT_v_Del
AFUB_090760-T	WT_v_Del
AFUB_101100-T	WT_v_Del
AFUB_080280-T	WT_v_Del
AFUB_048530-T	WT_v_Del
AFUB_052320-T	WT_v_Del
AFUB_075620-T	WT_v_Del
AFUB_077660-T	WT_v_Del
AFUB_019140-T	WT_v_Del
AFUB_005590-T	WT_v_Del
AFUB_074120-T	WT_v_Del
AFUB_073750-T	WT_v_Del
AFUB_045570-T	WT_v_Del
AFUB_034430-T	WT_v_Del
AFUB_007820-T	WT_v_Del
AFUB_002700-T	WT_v_Del
AFUB_034680-T	WT_v_Del
AFUB_099260-T	WT_v_Del
AFUB_029140-T	WT_v_Del
AFUB_066940-T	WT_v_Del
AFUB_055240-T	WT_v_Del
AFUB_071770-T	WT_v_Del
AFUB_081980-T	WT_v_Del
AFUB_018830-T	WT_v_Del
AFUB_054570-T	WT_v_Del
AFUB_027340-T	WT_v_Del
AFUB_079630-T	WT_v_Del
AFUB_083690-T	WT_v_Del
AFUB_045830-T	WT_v_Del
AFUB_057760-T	WT_v_Del
AFUB_088310-T	WT_v_Del
AFUB_006180-T	WT_v_Del
AFUB_048480-T	WT_v_Del
AFUB_086170-T	WT_v_Del
AFUB_056340-T	WT_v_Del
AFUB_044670-T	WT_v_Del
AFUB_050450-T	WT_v_Del
AFUB_093670-T	WT_v_Del
AFUB_096680-T	WT_v_Del
AFUB_004500-T	WT_v_Del
AFUB_017490-T	WT_v_Del
AFUB_101110-T	WT_v_Del
AFUB_097040-T	WT_v_Del
AFUB_036560-T	WT_v_Del
AFUB_006970-T	WT_v_Del
AFUB_046450-T	WT_v_Del
AFUB_076960-T	WT_v_Del
AFUB_100930-T	WT_v_Del
AFUB_072220-T	WT_v_Del
AFUB_080070-T	WT_v_Del
AFUB_024040-T	WT_v_Del
AFUB_086030-T	WT_v_Del
AFUB_101090-T	WT_v_Del
AFUB_049850-T	WT_v_Del
AFUB_029260-T	WT_v_Del
AFUB_075520-T	WT_v_Del
AFUB_089050-T	WT_v_Del
AFUB_041570-T	WT_v_Del
AFUB_033290-T	WT_v_Del
AFUB_061250-T	WT_v_Del
AFUB_031120-T	WT_v_Del
AFUB_012600-T	WT_v_Del
AFUB_010760-T	WT_v_Del
AFUB_030870-T	WT_v_Del
AFUB_035070-T	WT_v_Del
AFUB_086630-T	WT_v_Del
AFUB_034280-T	WT_v_Del
AFUB_036010-T	WT_v_Del
AFUB_057560-T	WT_v_Del
AFUB_095120-T	WT_v_Del
AFUB_017200-T	WT_v_Del
AFUB_023490-T	WT_v_Del
AFUB_034490-T	WT_v_Del
AFUB_045190-T	WT_v_Del
AFUB_031300-T	WT_v_Del
AFUB_079520-T	WT_v_Del
AFUB_100180-T	WT_v_Del
AFUB_039970-T	WT_v_Del
AFUB_089550-T	WT_v_Del
AFUB_084890-T	WT_v_Del
AFUB_030050-T	WT_v_Del
AFUB_049200-T	WT_v_Del
AFUB_068350-T	WT_v_Del
AFUB_046180-T	WT_v_Del
AFUB_024600-T	WT_v_Del
AFUB_087140-T	WT_v_Del
AFUB_025720-T	WT_v_Del
AFUB_002620-T	WT_v_Del
AFUB_018750-T	WT_v_Del
AFUB_079070-T	WT_v_Del
AFUB_058660-T	WT_v_Del
AFUB_055810-T	WT_v_Del
AFUB_047530-T	WT_v_Del
AFUB_061920-T	WT_v_Del
AFUB_071730-T	WT_v_Del
AFUB_071020-T	WT_v_Del
AFUB_085140-T	WT_v_Del
AFUB_070880-T	WT_v_Del
AFUB_054380-T	WT_v_Del
AFUB_100810-T	WT_v_Del
AFUB_079870-T	WT_v_Del
AFUB_029760-T	WT_v_Del
AFUB_049050-T	WT_v_Del
AFUB_085070-T	WT_v_Del
AFUB_036090-T	WT_v_Del
AFUB_085770-T	WT_v_Del
AFUB_071720-T	WT_v_Del
AFUB_049710-T	WT_v_Del
AFUB_101210-T	WT_v_Del
AFUB_050260-T	WT_v_Del
AFUB_093920-T	WT_v_Del
AFUB_073450-T	WT_v_Del
AFUB_049210-T	WT_v_Del
AFUB_077850-T	WT_v_Del
AFUB_082130-T	WT_v_Del
AFUB_090310-T	WT_v_Del
AFUB_002380-T	WT_v_Del
AFUB_028900-T	WT_v_Del
AFUB_005290-T	WT_v_Del
AFUB_101290-T	WT_v_Del
AFUB_030090-T	WT_v_Del
AFUB_042060-T	WT_v_Del
AFUB_002690-T	WT_v_Del
AFUB_000760-T	WT_v_Del
AFUB_000230-T	WT_v_Del
AFUB_071220-T	WT_v_Del
AFUB_073780-T	WT_v_Del
AFUB_070400-T	WT_v_Del
AFUB_050130-T	WT_v_Del
AFUB_040120-T	WT_v_Del
AFUB_000790-T	WT_v_Del
AFUB_009790-T	WT_v_Del
AFUB_081630-T	WT_v_Del
AFUB_086060-T	WT_v_Del
AFUB_036210-T	WT_v_Del
AFUB_015790-T	WT_v_Del
AFUB_008770-T	WT_v_Del
AFUB_021280-T	WT_v_Del
AFUB_041130-T	WT_v_Del
AFUB_093010-T	WT_v_Del
AFUB_071320-T	WT_v_Del
AFUB_079010-T	WT_v_Del
AFUB_056720-T	WT_v_Del
AFUB_100170-T	WT_v_Del
AFUB_023400-T	WT_v_Del
AFUB_078960-T	WT_v_Del
AFUB_078930-T	WT_v_Del
AFUB_028330-T	WT_v_Del
AFUB_084820-T	WT_v_Del
AFUB_047520-T	WT_v_Del
AFUB_100400-T	WT_v_Del
AFUB_059940-T	WT_v_Del
AFUB_096030-T	WT_v_Del
AFUB_036340-T	WT_v_Del
AFUB_055110-T	WT_v_Del
AFUB_000770-T	WT_v_Del
AFUB_079160-T	WT_v_Del
AFUB_052470-T	WT_v_Del
AFUB_097550-T	WT_v_Del
AFUB_085080-T	WT_v_Del
AFUB_100720-T	WT_v_Del
AFUB_091880-T	WT_v_Del
AFUB_082630-T	WT_v_Del
AFUB_101970-T	WT_v_Del
AFUB_013490-T	WT_v_Del
AFUB_064870-T	WT_v_Del
AFUB_057140-T	WT_v_Del
AFUB_004050-T	WT_v_Del
AFUB_010210-T	WT_v_Del
AFUB_092420-T	WT_v_Del
AFUB_029950-T	WT_v_Del
AFUB_036170-T	WT_v_Del
AFUB_084810-T	WT_v_Del
AFUB_097770-T	WT_v_Del
AFUB_032690-T	WT_v_Del
AFUB_094860-T	WT_v_Del
AFUB_047270-T	WT_v_Del
AFUB_012250-T	WT_v_Del
AFUB_077710-T	WT_v_Del
AFUB_034480-T	WT_v_Del
AFUB_049290-T	WT_v_Del
AFUB_063740-T	WT_v_Del
AFUB_083840-T	WT_v_Del
AFUB_084590-T	WT_v_Del
AFUB_061810-T	WT_v_Del
AFUB_096740-T	WT_v_Del
AFUB_061820-T	WT_v_Del
AFUB_071740-T	WT_v_Del
AFUB_047000-T	WT_v_Del
AFUB_035040-T	WT_v_Del
AFUB_051170-T	WT_v_Del
AFUB_080160-T	WT_v_Del
AFUB_079140-T	WT_v_Del
AFUB_046660-T	WT_v_Del
AFUB_100460-T	WT_v_Del
AFUB_038650-T	WT_v_Del
AFUB_024190-T	WT_v_Del
AFUB_079700-T	WT_v_Del
AFUB_046720-T	WT_v_Del
AFUB_033750-T	WT_v_Del
AFUB_088060-T	WT_v_Del
AFUB_041000-T	WT_v_Del
AFUB_066950-T	WT_v_Del
AFUB_047720-T	WT_v_Del
AFUB_015780-T	WT_v_Del
AFUB_003990-T	WT_v_Del
AFUB_029480-T	WT_v_Del
AFUB_080900-T	WT_v_Del
AFUB_091960-T	WT_v_Del
AFUB_055170-T	WT_v_Del
AFUB_066540-T	WT_v_Del
AFUB_087950-T	WT_v_Del
AFUB_033760-T	WT_v_Del
AFUB_054470-T	WT_v_Del
AFUB_063650-T	WT_v_Del
AFUB_028320-T	WT_v_Del
AFUB_046190-T	WT_v_Del
AFUB_066710-T	WT_v_Del
AFUB_033120-T	WT_v_Del
AFUB_080720-T	WT_v_Del
AFUB_097070-T	WT_v_Del
AFUB_033730-T	WT_v_Del
AFUB_050780-T	WT_v_Del
AFUB_028310-T	WT_v_Del
AFUB_093690-T	WT_v_Del
AFUB_048790-T	WT_v_Del
AFUB_007630-T	WT_v_Del
AFUB_091400-T	WT_v_Del
AFUB_050140-T	WT_v_Del
AFUB_081190-T	WT_v_Del
AFUB_080100-T	WT_v_Del
AFUB_015910-T	WT_v_Del
AFUB_039960-T	WT_v_Del
AFUB_056260-T	WT_v_Del
AFUB_075800-T	WT_v_Del
AFUB_079750-T	WT_v_Del
AFUB_064450-T	WT_v_Del
AFUB_062910-T	WT_v_Del
AFUB_003770-T	WT_v_Del
AFUB_045560-T	WT_v_Del
AFUB_005500-T	WT_v_Del
AFUB_078400-T	WT_v_Del
AFUB_044370-T	WT_v_Del
AFUB_013710-T	WT_v_Del
AFUB_062540-T	WT_v_Del
AFUB_015600-T	WT_v_Del
AFUB_002220-T	WT_v_Del
AFUB_070950-T	WT_v_Del
AFUB_048560-T	WT_v_Del
AFUB_079260-T	WT_v_Del
AFUB_006220-T	WT_v_Del
AFUB_091030-T	WT_v_Del
AFUB_016440-T	WT_v_Del
AFUB_013430-T	WT_v_Del
AFUB_042630-T	WT_v_Del
AFUB_071810-T	WT_v_Del
AFUB_070090-T	WT_v_Del
AFUB_077830-T	WT_v_Del
AFUB_036970-T	WT_v_Del
AFUB_075920-T	WT_v_Del
AFUB_009200-T	WT_v_Del
AFUB_079840-T	WT_v_Del
AFUB_100770-T	WT_v_Del
AFUB_058030-T	WT_v_Del
AFUB_083910-T	WT_v_Del
AFUB_049630-T	WT_v_Del
AFUB_017640-T	WT_v_Del
AFUB_045790-T	WT_v_Del
AFUB_001500-T	WT_v_Del
AFUB_090080-T	WT_v_Del
AFUB_020260-T	WT_v_Del
AFUB_081730-T	WT_v_Del
AFUB_097210-T	WT_v_Del
AFUB_087620-T	WT_v_Del
AFUB_061660-T	WT_v_Del
AFUB_034450-T	WT_v_Del
AFUB_086050-T	WT_v_Del
AFUB_030040-T	WT_v_Del
AFUB_034070-T	WT_v_Del
AFUB_064440-T	WT_v_Del
AFUB_082170-T	WT_v_Del
AFUB_068400-T	WT_v_Del
AFUB_044940-T	WT_v_Del
AFUB_100730-T	WT_v_Del
AFUB_063290-T	WT_v_Del
AFUB_101650-T	WT_v_Del
AFUB_097910-T	WT_v_Del
AFUB_079150-T	WT_v_Del
AFUB_070670-T	WT_v_Del
AFUB_062470-T	WT_v_Del
AFUB_071310-T	WT_v_Del
AFUB_081830-T	WT_v_Del
AFUB_084830-T	WT_v_Del
AFUB_034440-T	WT_v_Del
AFUB_036960-T	WT_v_Del
AFUB_087450-T	WT_v_Del
AFUB_060890-T	WT_v_Del
AFUB_075660-T	WT_v_Del
AFUB_041670-T	WT_v_Del
AFUB_028280-T	WT_v_Del
AFUB_086310-T	WT_v_Del
AFUB_045520-T	WT_v_Del
AFUB_034510-T	WT_v_Del
AFUB_022080-T	WT_v_Del
AFUB_034890-T	WT_v_Del
AFUB_047840-T	WT_v_Del
AFUB_101390-T	WT_v_Del
AFUB_076580-T	WT_v_Del
AFUB_021310-T	WT_v_Del
AFUB_083190-T	WT_v_Del
AFUB_068140-T	WT_v_Del
AFUB_045440-T	WT_v_Del
AFUB_086370-T	WT_v_Del
AFUB_012940-T	WT_v_Del
AFUB_058020-T	WT_v_Del
AFUB_071040-T	WT_v_Del
AFUB_030940-T	WT_v_Del
AFUB_053940-T	WT_v_Del
AFUB_056430-T	WT_v_Del
AFUB_029560-T	WT_v_Del
AFUB_095060-T	WT_v_Del
AFUB_013160-T	WT_v_Del
AFUB_050440-T	WT_v_Del
AFUB_063160-T	WT_v_Del
AFUB_025600-T	WT_v_Del
AFUB_098950-T	WT_v_Del
AFUB_091220-T	WT_v_Del
AFUB_079760-T	WT_v_Del
AFUB_046960-T	WT_v_Del
AFUB_081350-T	WT_v_Del
AFUB_085950-T	WT_v_Del
AFUB_087630-T	WT_v_Del
AFUB_047230-T	WT_v_Del
AFUB_055310-T	WT_v_Del
AFUB_057580-T	WT_v_Del
AFUB_021050-T	WT_v_Del
AFUB_085650-T	WT_v_Del
AFUB_062000-T	WT_v_Del
AFUB_034470-T	WT_v_Del
AFUB_031870-T	WT_v_Del
AFUB_080700-T	WT_v_Del
AFUB_086130-T	WT_v_Del
AFUB_030430-T	WT_v_Del
AFUB_094390-T	WT_v_Del
AFUB_050180-T	WT_v_Del
AFUB_039390-T	WT_v_Del
AFUB_096730-T	WT_v_Del
AFUB_085100-T	WT_v_Del
AFUB_059440-T	WT_v_Del
AFUB_058460-T	WT_v_Del
AFUB_035610-T	WT_v_Del
AFUB_017290-T	WT_v_Del
AFUB_039600-T	WT_v_Del
AFUB_018070-T	WT_v_Del
AFUB_079730-T	WT_v_Del
AFUB_033900-T	WT_v_Del
AFUB_021010-T	WT_v_Del
AFUB_066820-T	WT_v_Del
AFUB_078100-T	WT_v_Del
AFUB_025440-T	WT_v_Del
AFUB_049600-T	WT_v_Del
AFUB_061940-T	WT_v_Del
AFUB_001820-T	WT_v_Del
AFUB_048610-T	WT_v_Del
AFUB_088290-T	WT_v_Del
AFUB_092740-T	WT_v_Del
AFUB_010720-T	WT_v_Del
AFUB_064770-T	WT_v_Del
AFUB_071710-T	WT_v_Del
AFUB_101190-T	WT_v_Del
AFUB_079530-T	WT_v_Del
AFUB_075510-T	WT_v_Del
AFUB_100420-T	WT_v_Del
AFUB_033740-T	WT_v_Del
AFUB_090630-T	WT_v_Del
AFUB_002990-T	WT_v_Del
AFUB_084940-T	WT_v_Del
AFUB_083710-T	WT_v_Del
AFUB_081360-T	WT_v_Del
AFUB_081260-T	WT_v_Del
AFUB_087490-T	WT_v_Del
AFUB_092370-T	WT_v_Del
AFUB_017320-T	WT_v_Del
AFUB_086040-T	WT_v_Del
AFUB_087750-T	WT_v_Del
AFUB_065740-T	WT_v_Del
AFUB_085760-T	WT_v_Del
AFUB_080430-T	WT_v_Del
AFUB_096700-T	WT_v_Del
AFUB_020580-T	WT_v_Del
AFUB_003290-T	WT_v_Del
AFUB_052460-T	WT_v_Del
AFUB_030660-T	WT_v_Del
AFUB_053570-T	WT_v_Del
AFUB_033970-T	WT_v_Del
AFUB_075375-T	WT_v_Del
AFUB_085900-T	WT_v_Del
AFUB_026620-T	WT_v_Del
AFUB_102560-T	WT_v_Del
AFUB_041250-T	WT_v_Del
AFUB_061190-T	WT_v_Del
AFUB_079710-T	WT_v_Del
AFUB_027270-T	WT_v_Del
AFUB_100350-T	WT_v_Del
AFUB_025250-T	WT_v_Del
AFUB_045430-T	WT_v_Del
AFUB_057000-T	WT_v_Del
AFUB_036430-T	WT_v_Del
AFUB_061580-T	WT_v_Del
AFUB_093990-T	WT_v_Del
AFUB_077790-T	WT_v_Del
AFUB_075350-T	WT_v_Del
AFUB_080820-T	WT_v_Del
AFUB_034460-T	WT_v_Del
AFUB_057130-T	WT_v_Del
AFUB_044900-T	WT_v_Del
AFUB_040980-T	WT_v_Del
AFUB_101780-T	WT_v_Del
AFUB_041179-T	WT_v_Del
AFUB_101120-T	WT_v_Del
AFUB_071800-T	WT_v_Del
AFUB_100690-T	WT_v_Del
AFUB_015640-T	WT_v_Del
AFUB_045780-T	WT_v_Del
AFUB_029420-T	WT_v_Del
AFUB_013150-T	WT_v_Del
AFUB_013600-T	WT_v_Del
AFUB_000980-T	WT_v_Del
AFUB_039180-T	WT_v_Del
AFUB_090710-T	WT_v_Del
AFUB_032250-T	WT_v_Del
AFUB_039700-T	WT_v_Del
