Gene	Classification
AFUB_064960-T	WT_v_Del
AFUB_100910-T	WT_v_Del
AFUB_022420-T	WT_v_Del
AFUB_100920-T	WT_v_Del
AFUB_050810-T	WT_v_Del
AFUB_055920-T	WT_v_Del
AFUB_051300-T	WT_v_Del
AFUB_081350-T	WT_v_Del
AFUB_071940-T	WT_v_Del
AFUB_061710-T	WT_v_Del
AFUB_101880-T	WT_v_Del
AFUB_047450-T	WT_v_Del
AFUB_041370-T	WT_v_Del
AFUB_092000-T	WT_v_Del
AFUB_079140-T	WT_v_Del
AFUB_029790-T	WT_v_Del
AFUB_098860-T	WT_v_Del
AFUB_056540-T	WT_v_Del
AFUB_074610-T	WT_v_Del
AFUB_102050-T	WT_v_Del
AFUB_012740-T	WT_v_Del
AFUB_006040-T	WT_v_Del
AFUB_005710-T	WT_v_Del
AFUB_082790-T	WT_v_Del
AFUB_030140-T	WT_v_Del
AFUB_088010-T	WT_v_Del
AFUB_046930-T	WT_v_Del
AFUB_076970-T	WT_v_Del
AFUB_028290-T	WT_v_Del
AFUB_071930-T	WT_v_Del
AFUB_017400-T	WT_v_Del
AFUB_034090-T	WT_v_Del
AFUB_087980-T	WT_v_Del
AFUB_072520-T	WT_v_Del
AFUB_081250-T	WT_v_Del
AFUB_049660-T	WT_v_Del
AFUB_034050-T	WT_v_Del
AFUB_090290-T	WT_v_Del
AFUB_041930-T	WT_v_Del
AFUB_049100-T	WT_v_Del
AFUB_001120-T	WT_v_Del
AFUB_098850-T	WT_v_Del
AFUB_049380-T	WT_v_Del
AFUB_050130-T	WT_v_Del
AFUB_000750-T	WT_v_Del
AFUB_030040-T	WT_v_Del
AFUB_047180-T	WT_v_Del
AFUB_008340-T	WT_v_Del
AFUB_067020-T	WT_v_Del
AFUB_081240-T	WT_v_Del
AFUB_007700-T	WT_v_Del
AFUB_101100-T	WT_v_Del
AFUB_071270-T	WT_v_Del
AFUB_101110-T	WT_v_Del
AFUB_041190-T	WT_v_Del
AFUB_056570-T	WT_v_Del
AFUB_090600-T	WT_v_Del
AFUB_000160-T	WT_v_Del
AFUB_093810-T	WT_v_Del
AFUB_075570-T	WT_v_Del
AFUB_049370-T	WT_v_Del
AFUB_037930-T	WT_v_Del
AFUB_030020-T	WT_v_Del
AFUB_090710-T	WT_v_Del
AFUB_036980-T	WT_v_Del
AFUB_062550-T	WT_v_Del
AFUB_090700-T	WT_v_Del
AFUB_098700-T	WT_v_Del
AFUB_075400-T	WT_v_Del
AFUB_033000-T	WT_v_Del
AFUB_064440-T	WT_v_Del
AFUB_062540-T	WT_v_Del
AFUB_078210-T	WT_v_Del
AFUB_097100-T	WT_v_Del
AFUB_041330-T	WT_v_Del
AFUB_047400-T	WT_v_Del
AFUB_067260-T	WT_v_Del
AFUB_034100-T	WT_v_Del
AFUB_097090-T	WT_v_Del
AFUB_035460-T	WT_v_Del
AFUB_036580-T	WT_v_Del
AFUB_031560-T	WT_v_Del
AFUB_059160-T	WT_v_Del
AFUB_047020-T	WT_v_Del
AFUB_019040-T	WT_v_Del
AFUB_002270-T	WT_v_Del
AFUB_092500-T	WT_v_Del
AFUB_045170-T	WT_v_Del
AFUB_096290-T	WT_v_Del
AFUB_084910-T	WT_v_Del
AFUB_096490-T	WT_v_Del
AFUB_067100-T	WT_v_Del
AFUB_081360-T	WT_v_Del
AFUB_041580-T	WT_v_Del
AFUB_007400-T	WT_v_Del
AFUB_028730-T	WT_v_Del
AFUB_095280-T	WT_v_Del
AFUB_000770-T	WT_v_Del
AFUB_020260-T	WT_v_Del
AFUB_034080-T	WT_v_Del
AFUB_016260-T	WT_v_Del
AFUB_082510-T	WT_v_Del
AFUB_057560-T	WT_v_Del
AFUB_094610-T	WT_v_Del
AFUB_048380-T	WT_v_Del
AFUB_074720-T	WT_v_Del
AFUB_082930-T	WT_v_Del
AFUB_038950-T	WT_v_Del
AFUB_056180-T	WT_v_Del
AFUB_035480-T	WT_v_Del
AFUB_061260-T	WT_v_Del
AFUB_094780-T	WT_v_Del
AFUB_096020-T	WT_v_Del
AFUB_081340-T	WT_v_Del
AFUB_083960-T	WT_v_Del
AFUB_039130-T	WT_v_Del
AFUB_011090-T	WT_v_Del
AFUB_098350-T	WT_v_Del
AFUB_079160-T	WT_v_Del
AFUB_021510-T	WT_v_Del
AFUB_073830-T	WT_v_Del
AFUB_081720-T	WT_v_Del
AFUB_045410-T	WT_v_Del
AFUB_049870-T	WT_v_Del
