Gene	Classification
AFUB_080170-T	25_v_42
AFUB_013330-T	25_v_42
AFUB_046700-T	25_v_42
AFUB_054060-T	25_v_42
AFUB_018070-T	25_v_42
AFUB_089220-T	25_v_42
AFUB_008160-T	25_v_42
AFUB_048840-T	25_v_42
AFUB_008380-T	25_v_42
AFUB_016250-T	25_v_42
AFUB_055810-T	25_v_42
AFUB_096620-T	25_v_42
AFUB_004050-T	25_v_42
AFUB_021920-T	25_v_42
AFUB_077890-T	25_v_42
AFUB_087590-T	25_v_42
AFUB_002280-T	25_v_42
AFUB_053120-T	25_v_42
AFUB_024247-T	25_v_42
AFUB_018750-T	25_v_42
AFUB_094210-T	25_v_42
AFUB_040490-T	25_v_42
AFUB_077800-T	25_v_42
AFUB_089430-T	25_v_42
AFUB_017560-T	25_v_42
AFUB_022510-T	25_v_42
AFUB_076750-T	25_v_42
AFUB_052960-T	25_v_42
AFUB_061360-T	25_v_42
AFUB_053160-T	25_v_42
AFUB_017260-T	25_v_42
AFUB_067480-T	25_v_42
AFUB_000490-T	25_v_42
AFUB_077920-T	25_v_42
AFUB_077190-T	25_v_42
AFUB_089710-T	25_v_42
AFUB_005510-T	25_v_42
AFUB_084690-T	25_v_42
AFUB_020060-T	25_v_42
AFUB_053810-T	25_v_42
AFUB_006340-T	25_v_42
AFUB_061690-T	25_v_42
AFUB_085570-T	25_v_42
AFUB_005660-T	25_v_42
AFUB_027480-T	25_v_42
AFUB_095660-T	25_v_42
AFUB_077780-T	25_v_42
AFUB_024580-T	25_v_42
AFUB_077995-T	25_v_42
AFUB_093710-T	25_v_42
AFUB_084500-T	25_v_42
AFUB_019280-T	25_v_42
AFUB_025780-T	25_v_42
AFUB_075040-T	25_v_42
AFUB_067090-T	25_v_42
AFUB_080380-T	25_v_42
AFUB_000210-T	25_v_42
AFUB_046910-T	25_v_42
AFUB_063440-T	25_v_42
AFUB_033530-T	25_v_42
AFUB_064590-T	25_v_42
AFUB_084470-T	25_v_42
AFUB_049800-T	25_v_42
AFUB_018560-T	25_v_42
AFUB_060370-T	25_v_42
AFUB_022970-T	25_v_42
AFUB_019060-T	25_v_42
AFUB_075910-T	25_v_42
AFUB_038620-T	25_v_42
AFUB_101260-T	25_v_42
AFUB_086660-T	25_v_42
AFUB_015670-T	25_v_42
AFUB_016890-T	25_v_42
AFUB_022110-T	25_v_42
AFUB_065290-T	25_v_42
AFUB_098990-T	25_v_42
AFUB_093110-T	25_v_42
AFUB_054830-T	25_v_42
AFUB_019950-T	25_v_42
AFUB_074260-T	25_v_42
AFUB_045180-T	25_v_42
AFUB_077030-T	25_v_42
AFUB_061250-T	25_v_42
AFUB_051850-T	25_v_42
AFUB_017200-T	25_v_42
AFUB_097660-T	25_v_42
AFUB_062970-T	25_v_42
AFUB_101970-T	25_v_42
AFUB_071930-T	25_v_42
AFUB_012690-T	25_v_42
AFUB_057820-T	25_v_42
AFUB_081250-T	25_v_42
AFUB_068120-T	25_v_42
AFUB_095140-T	25_v_42
AFUB_000130-T	25_v_42
AFUB_071430-T	25_v_42
AFUB_036880-T	25_v_42
AFUB_076580-T	25_v_42
AFUB_031870-T	25_v_42
AFUB_031730-T	25_v_42
AFUB_067620-T	25_v_42
AFUB_101980-T	25_v_42
AFUB_102040-T	25_v_42
AFUB_091080-T	25_v_42
AFUB_048320-T	25_v_42
AFUB_069460-T	25_v_42
AFUB_088760-T	25_v_42
AFUB_058620-T	25_v_42
AFUB_080250-T	25_v_42
AFUB_009860-T	25_v_42
AFUB_096610-T	25_v_42
AFUB_079810-T	25_v_42
AFUB_029520-T	25_v_42
AFUB_066580-T	25_v_42
AFUB_090010-T	25_v_42
AFUB_075930-T	25_v_42
AFUB_061170-T	25_v_42
AFUB_080190-T	25_v_42
AFUB_052390-T	25_v_42
AFUB_090310-T	25_v_42
AFUB_080460-T	25_v_42
AFUB_068160-T	25_v_42
AFUB_066620-T	25_v_42
AFUB_049820-T	25_v_42
AFUB_039700-T	25_v_42
AFUB_083380-T	25_v_42
AFUB_043400-T	25_v_42
AFUB_002540-T	25_v_42
AFUB_048830-T	25_v_42
AFUB_088960-T	25_v_42
AFUB_017190-T	25_v_42
AFUB_015630-T	25_v_42
AFUB_076370-T	25_v_42
AFUB_095130-T	25_v_42
AFUB_077400-T	25_v_42
AFUB_101990-T	25_v_42
AFUB_093690-T	25_v_42
AFUB_040700-T	25_v_42
AFUB_079250-T	25_v_42
AFUB_098510-T	25_v_42
AFUB_060010-T	25_v_42
AFUB_071380-T	25_v_42
AFUB_100790-T	25_v_42
AFUB_020630-T	25_v_42
AFUB_009180-T	25_v_42
AFUB_064490-T	25_v_42
AFUB_046030-T	25_v_42
AFUB_064660-T	25_v_42
AFUB_074460-T	25_v_42
AFUB_025320-T	25_v_42
AFUB_087120-T	25_v_42
AFUB_022730-T	25_v_42
AFUB_021340-T	25_v_42
AFUB_047270-T	25_v_42
AFUB_091960-T	25_v_42
AFUB_097400-T	25_v_42
AFUB_032030-T	25_v_42
AFUB_058830-T	25_v_42
AFUB_084670-T	25_v_42
AFUB_011960-T	25_v_42
AFUB_021840-T	25_v_42
AFUB_015090-T	25_v_42
AFUB_097230-T	25_v_42
AFUB_064180-T	25_v_42
AFUB_074860-T	25_v_42
AFUB_079540-T	25_v_42
AFUB_030750-T	25_v_42
AFUB_045530-T	25_v_42
AFUB_101400-T	25_v_42
AFUB_023660-T	25_v_42
AFUB_019440-T	25_v_42
AFUB_038780-T	25_v_42
AFUB_022220-T	25_v_42
AFUB_095270-T	25_v_42
AFUB_030640-T	25_v_42
AFUB_006920-T	25_v_42
AFUB_037110-T	25_v_42
AFUB_031790-T	25_v_42
AFUB_004580-T	25_v_42
AFUB_045620-T	25_v_42
AFUB_031550-T	25_v_42
AFUB_054890-T	25_v_42
AFUB_061880-T	25_v_42
AFUB_090420-T	25_v_42
AFUB_063370-T	25_v_42
AFUB_011250-T	25_v_42
AFUB_023690-T	25_v_42
AFUB_101930-T	25_v_42
AFUB_022390-T	25_v_42
AFUB_100120-T	25_v_42
AFUB_010090-T	25_v_42
AFUB_064920-T	25_v_42
AFUB_046690-T	25_v_42
AFUB_097785-T	25_v_42
AFUB_089950-T	25_v_42
AFUB_017340-T	25_v_42
AFUB_074440-T	25_v_42
AFUB_100220-T	25_v_42
AFUB_021230-T	25_v_42
AFUB_085950-T	25_v_42
AFUB_002790-T	25_v_42
AFUB_048470-T	25_v_42
AFUB_005330-T	25_v_42
AFUB_043780-T	25_v_42
AFUB_046850-T	25_v_42
AFUB_060180-T	25_v_42
AFUB_029740-T	25_v_42
AFUB_035180-T	25_v_42
AFUB_097670-T	25_v_42
AFUB_002300-T	25_v_42
AFUB_044200-T	25_v_42
AFUB_075310-T	25_v_42
AFUB_061830-T	25_v_42
AFUB_073450-T	25_v_42
AFUB_021820-T	25_v_42
AFUB_062260-T	25_v_42
AFUB_092280-T	25_v_42
AFUB_041230-T	25_v_42
AFUB_070520-T	25_v_42
AFUB_013920-T	25_v_42
AFUB_046990-T	25_v_42
AFUB_092320-T	25_v_42
AFUB_029210-T	25_v_42
AFUB_035330-T	25_v_42
AFUB_082079-T	25_v_42
AFUB_077880-T	25_v_42
AFUB_047640-T	25_v_42
AFUB_033040-T	25_v_42
AFUB_034380-T	25_v_42
AFUB_064880-T	25_v_42
AFUB_079650-T	25_v_42
AFUB_014820-T	25_v_42
AFUB_085130-T	25_v_42
AFUB_013370-T	25_v_42
AFUB_036340-T	25_v_42
AFUB_015880-T	25_v_42
AFUB_028500-T	25_v_42
AFUB_003080-T	25_v_42
AFUB_059700-T	25_v_42
AFUB_048950-T	25_v_42
AFUB_032890-T	25_v_42
AFUB_072930-T	25_v_42
AFUB_090700-T	25_v_42
AFUB_014090-T	25_v_42
AFUB_005760-T	25_v_42
AFUB_084930-T	25_v_42
AFUB_039570-T	25_v_42
AFUB_014110-T	25_v_42
AFUB_094700-T	25_v_42
AFUB_013000-T	25_v_42
AFUB_080890-T	25_v_42
AFUB_055435-T	25_v_42
AFUB_062270-T	25_v_42
AFUB_017620-T	25_v_42
AFUB_014300-T	25_v_42
AFUB_097690-T	25_v_42
AFUB_063020-T	25_v_42
AFUB_046370-T	25_v_42
AFUB_101650-T	25_v_42
AFUB_042200-T	25_v_42
AFUB_030150-T	25_v_42
AFUB_013390-T	25_v_42
AFUB_010410-T	25_v_42
AFUB_046420-T	25_v_42
AFUB_029610-T	25_v_42
AFUB_009330-T	25_v_42
AFUB_024430-T	25_v_42
AFUB_036260-T	25_v_42
AFUB_011330-T	25_v_42
AFUB_021310-T	25_v_42
AFUB_052710-T	25_v_42
AFUB_097120-T	25_v_42
AFUB_057500-T	25_v_42
AFUB_097830-T	25_v_42
AFUB_070250-T	25_v_42
AFUB_033410-T	25_v_42
AFUB_035130-T	25_v_42
AFUB_080920-T	25_v_42
AFUB_100630-T	25_v_42
AFUB_010590-T	25_v_42
AFUB_069360-T	25_v_42
AFUB_021000-T	25_v_42
AFUB_029710-T	25_v_42
AFUB_025990-T	25_v_42
AFUB_024710-T	25_v_42
AFUB_037120-T	25_v_42
AFUB_026010-T	25_v_42
AFUB_010710-T	25_v_42
AFUB_050280-T	25_v_42
AFUB_079680-T	25_v_42
AFUB_097480-T	25_v_42
AFUB_050030-T	25_v_42
AFUB_041560-T	25_v_42
AFUB_027260-T	25_v_42
AFUB_001310-T	25_v_42
AFUB_068400-T	25_v_42
AFUB_097260-T	25_v_42
AFUB_032670-T	25_v_42
AFUB_059050-T	25_v_42
AFUB_078320-T	25_v_42
AFUB_095600-T	25_v_42
AFUB_026530-T	25_v_42
AFUB_091840-T	25_v_42
AFUB_060070-T	25_v_42
AFUB_060960-T	25_v_42
AFUB_042110-T	25_v_42
AFUB_072460-T	25_v_42
AFUB_093700-T	25_v_42
AFUB_100900-T	25_v_42
AFUB_047260-T	25_v_42
AFUB_093750-T	25_v_42
AFUB_000140-T	25_v_42
AFUB_061130-T	25_v_42
AFUB_021590-T	25_v_42
AFUB_081570-T	25_v_42
AFUB_097510-T	25_v_42
AFUB_039290-T	25_v_42
AFUB_096690-T	25_v_42
AFUB_083330-T	25_v_42
AFUB_002970-T	25_v_42
AFUB_032880-T	25_v_42
AFUB_016580-T	25_v_42
AFUB_039650-T	25_v_42
AFUB_035020-T	25_v_42
AFUB_081370-T	25_v_42
AFUB_085180-T	25_v_42
AFUB_071990-T	25_v_42
AFUB_094600-T	25_v_42
AFUB_067950-T	25_v_42
AFUB_070550-T	25_v_42
AFUB_047070-T	25_v_42
AFUB_033070-T	25_v_42
AFUB_084740-T	25_v_42
AFUB_093960-T	25_v_42
AFUB_034550-T	25_v_42
AFUB_024280-T	25_v_42
AFUB_049330-T	25_v_42
AFUB_006980-T	25_v_42
AFUB_047970-T	25_v_42
AFUB_101320-T	25_v_42
AFUB_090240-T	25_v_42
AFUB_096800-T	25_v_42
AFUB_088500-T	25_v_42
AFUB_027140-T	25_v_42
AFUB_051610-T	25_v_42
AFUB_101430-T	25_v_42
AFUB_039480-T	25_v_42
AFUB_013980-T	25_v_42
AFUB_069000-T	25_v_42
AFUB_021390-T	25_v_42
AFUB_077760-T	25_v_42
AFUB_067650-T	25_v_42
AFUB_004140-T	25_v_42
AFUB_073090-T	25_v_42
AFUB_074870-T	25_v_42
AFUB_004710-T	25_v_42
AFUB_076040-T	25_v_42
AFUB_004570-T	25_v_42
AFUB_048150-T	25_v_42
AFUB_077090-T	25_v_42
AFUB_026050-T	25_v_42
AFUB_002340-T	25_v_42
AFUB_078920-T	25_v_42
AFUB_096760-T	25_v_42
AFUB_083260-T	25_v_42
AFUB_011780-T	25_v_42
AFUB_062220-T	25_v_42
AFUB_092270-T	25_v_42
AFUB_034120-T	25_v_42
AFUB_028340-T	25_v_42
AFUB_066590-T	25_v_42
AFUB_037300-T	25_v_42
AFUB_009350-T	25_v_42
AFUB_027810-T	25_v_42
AFUB_097810-T	25_v_42
AFUB_036550-T	25_v_42
AFUB_078210-T	25_v_42
AFUB_002380-T	25_v_42
AFUB_085520-T	25_v_42
AFUB_061960-T	25_v_42
AFUB_091330-T	25_v_42
AFUB_078260-T	25_v_42
AFUB_013240-T	25_v_42
AFUB_044180-T	25_v_42
AFUB_091420-T	25_v_42
AFUB_083140-T	25_v_42
AFUB_077330-T	25_v_42
AFUB_069100-T	25_v_42
AFUB_048930-T	25_v_42
AFUB_031560-T	25_v_42
AFUB_018000-T	25_v_42
AFUB_058910-T	25_v_42
AFUB_102000-T	25_v_42
AFUB_077930-T	25_v_42
AFUB_046430-T	25_v_42
AFUB_045210-T	25_v_42
AFUB_072280-T	25_v_42
AFUB_082860-T	25_v_42
AFUB_059690-T	25_v_42
AFUB_096490-T	25_v_42
AFUB_021400-T	25_v_42
AFUB_101870-T	25_v_42
AFUB_085620-T	25_v_42
AFUB_005890-T	25_v_42
AFUB_087400-T	25_v_42
AFUB_066040-T	25_v_42
AFUB_021640-T	25_v_42
AFUB_098030-T	25_v_42
AFUB_022500-T	25_v_42
AFUB_028510-T	25_v_42
AFUB_084540-T	25_v_42
AFUB_017570-T	25_v_42
AFUB_005730-T	25_v_42
