Gene	Classification
AFUB_071550-T	25_v_37,25_v_42,37_v_42
AFUB_067280-T	25_v_42,37_v_42
AFUB_036650-T	25_v_42,37_v_42
AFUB_068010-T	25_v_42,37_v_42
AFUB_070720-T	25_v_42,37_v_42
AFUB_070900-T	25_v_42,37_v_42
AFUB_012320-T	25_v_42,37_v_42
AFUB_049500-T	25_v_42,37_v_42
AFUB_084900-T	25_v_42,37_v_42
AFUB_056940-T	25_v_42,37_v_42
AFUB_045510-T	25_v_42,37_v_42
AFUB_066370-T	25_v_42,37_v_42
AFUB_087440-T	25_v_42,37_v_42
AFUB_071540-T	25_v_42,37_v_42
AFUB_094850-T	25_v_42,37_v_42
AFUB_060890-T	25_v_42,37_v_42
AFUB_052460-T	25_v_42,37_v_42
AFUB_094840-T	25_v_42,37_v_42
AFUB_052470-T	25_v_42,37_v_42
AFUB_094810-T	25_v_42,37_v_42
AFUB_088060-T	25_v_42,37_v_42
AFUB_094800-T	25_v_42,37_v_42
AFUB_079770-T	25_v_42,37_v_42
AFUB_052480-T	25_v_42,37_v_42
AFUB_030220-T	25_v_42,37_v_42
AFUB_049420-T	25_v_42,37_v_42
AFUB_085640-T	25_v_42,37_v_42
AFUB_016960-T	25_v_42,37_v_42
AFUB_080570-T	25_v_42,37_v_42
AFUB_032110-T	25_v_42,37_v_42
AFUB_022960-T	25_v_42,37_v_42
AFUB_085770-T	25_v_42,37_v_42
AFUB_047660-T	25_v_42,37_v_42
AFUB_007740-T	25_v_42,37_v_42
AFUB_099560-T	25_v_42,37_v_42
AFUB_024520-T	25_v_42,37_v_42
AFUB_101580-T	25_v_42,37_v_42
AFUB_087540-T	25_v_42,37_v_42
AFUB_101100-T	25_v_42,37_v_42
AFUB_060880-T	25_v_42,37_v_42
AFUB_030910-T	25_v_42,37_v_42
AFUB_086680-T	25_v_42,37_v_42
AFUB_009790-T	25_v_42,37_v_42
AFUB_081180-T	25_v_42,37_v_42
AFUB_044680-T	25_v_42,37_v_42
AFUB_061950-T	25_v_42,37_v_42
AFUB_049670-T	25_v_42,37_v_42
AFUB_092090-T	25_v_42,37_v_42
AFUB_087490-T	25_v_42,37_v_42
AFUB_094020-T	25_v_42,37_v_42
AFUB_086970-T	25_v_42,37_v_42
AFUB_095910-T	25_v_42,37_v_42
AFUB_015140-T	25_v_42,37_v_42
AFUB_072100-T	25_v_42,37_v_42
AFUB_081390-T	25_v_42,37_v_42
AFUB_000740-T	25_v_42,37_v_42
AFUB_070800-T	25_v_42,37_v_42
AFUB_099820-T	37_v_42
AFUB_091940-T	37_v_42
AFUB_025700-T	37_v_42
AFUB_045780-T	37_v_42
AFUB_060870-T	37_v_42
AFUB_067270-T	37_v_42
AFUB_023790-T	37_v_42
AFUB_044010-T	37_v_42
AFUB_075760-T	37_v_42
AFUB_066380-T	37_v_42
AFUB_005210-T	37_v_42
AFUB_034220-T	37_v_42
AFUB_034670-T	37_v_42
AFUB_056340-T	37_v_42
AFUB_041130-T	37_v_42
AFUB_030300-T	37_v_42
AFUB_044920-T	37_v_42
AFUB_084290-T	37_v_42
AFUB_047950-T	37_v_42
AFUB_067250-T	37_v_42
AFUB_096570-T	37_v_42
AFUB_025250-T	37_v_42
AFUB_066060-T	37_v_42
AFUB_071960-T	37_v_42
AFUB_100300-T	37_v_42
AFUB_004500-T	37_v_42
AFUB_078150-T	25_v_37
AFUB_079340-T	25_v_37
AFUB_037390-T	25_v_37
AFUB_071320-T	25_v_37
AFUB_071310-T	25_v_37
AFUB_033760-T	25_v_37
AFUB_014440-T	25_v_37
AFUB_062140-T	25_v_37
AFUB_006820-T	25_v_37
AFUB_051350-T	25_v_37
AFUB_080140-T	25_v_37
AFUB_050180-T	25_v_37
AFUB_032260-T	25_v_37
AFUB_046570-T	25_v_37
AFUB_084210-T	25_v_37
AFUB_101220-T	25_v_37
AFUB_090100-T	25_v_37
AFUB_030160-T	25_v_37
AFUB_084940-T	25_v_37
AFUB_006500-T	25_v_37
AFUB_049100-T	25_v_37
AFUB_044500-T	25_v_37
AFUB_071210-T	25_v_37
AFUB_007140-T	25_v_37
AFUB_047280-T	25_v_37
AFUB_102080-T	25_v_37
AFUB_087850-T	25_v_37
AFUB_070460-T	25_v_37
AFUB_021320-T	25_v_37
AFUB_057650-T	25_v_37
AFUB_096930-T	25_v_37
AFUB_057740-T	25_v_37
AFUB_003060-T	25_v_37
AFUB_038270-T	25_v_37
AFUB_084590-T	25_v_37
AFUB_016530-T	25_v_37
AFUB_073780-T	25_v_37
AFUB_018790-T	25_v_37
AFUB_101920-T	25_v_37
AFUB_048580-T	25_v_37
AFUB_017640-T	25_v_37
AFUB_032290-T	25_v_37
AFUB_029260-T	25_v_37,25_v_42
AFUB_076330-T	25_v_37,25_v_42
AFUB_028210-T	25_v_37,25_v_42
AFUB_091300-T	25_v_37,25_v_42
AFUB_080490-T	25_v_37,25_v_42
AFUB_046970-T	25_v_37,25_v_42
AFUB_004020-T	25_v_37,25_v_42
AFUB_035360-T	25_v_37,25_v_42
AFUB_057770-T	25_v_37,25_v_42
AFUB_045580-T	25_v_37,25_v_42
AFUB_080070-T	25_v_37,25_v_42
AFUB_049180-T	25_v_37,25_v_42
AFUB_024330-T	25_v_37,25_v_42
AFUB_078180-T	25_v_37,25_v_42
AFUB_013880-T	25_v_37,25_v_42
AFUB_098420-T	25_v_37,25_v_42
AFUB_012030-T	25_v_37,25_v_42
AFUB_095000-T	25_v_37,25_v_42
AFUB_086840-T	25_v_37,25_v_42
AFUB_046590-T	25_v_37,25_v_42
AFUB_057310-T	25_v_37,25_v_42
AFUB_086790-T	25_v_37,25_v_42
AFUB_025100-T	25_v_37,25_v_42
AFUB_096390-T	25_v_37,25_v_42
AFUB_020970-T	25_v_37,25_v_42
AFUB_095050-T	25_v_37,25_v_42
AFUB_035530-T	25_v_37,25_v_42
AFUB_021420-T	25_v_37,25_v_42
AFUB_090090-T	25_v_37,25_v_42
AFUB_047430-T	25_v_37,25_v_42
AFUB_032190-T	25_v_37,25_v_42
AFUB_044020-T	25_v_37,25_v_42
AFUB_100480-T	25_v_37,25_v_42
AFUB_000480-T	25_v_37,25_v_42
AFUB_049200-T	25_v_37,25_v_42
AFUB_034530-T	25_v_37,25_v_42
AFUB_004630-T	25_v_37,25_v_42
AFUB_029500-T	25_v_37,25_v_42
AFUB_046520-T	25_v_37,25_v_42
AFUB_079890-T	25_v_37,25_v_42
AFUB_081530-T	25_v_37,25_v_42
AFUB_097110-T	25_v_37,25_v_42
AFUB_071230-T	25_v_37,25_v_42
AFUB_096860-T	25_v_37,25_v_42
AFUB_065420-T	25_v_37,25_v_42
AFUB_048080-T	25_v_37,25_v_42
AFUB_102330-T	25_v_37,25_v_42
AFUB_034460-T	25_v_37,25_v_42
AFUB_081430-T	25_v_37,25_v_42
AFUB_101630-T	25_v_37,25_v_42
AFUB_053780-T	25_v_37,25_v_42
AFUB_068730-T	25_v_37,25_v_42
AFUB_073890-T	25_v_37,25_v_42
AFUB_034470-T	25_v_37,25_v_42
AFUB_064960-T	25_v_37,25_v_42
AFUB_076150-T	25_v_37,25_v_42
AFUB_034250-T	25_v_37,25_v_42
AFUB_074610-T	25_v_37,25_v_42
AFUB_081420-T	25_v_37,25_v_42
AFUB_094860-T	25_v_37,25_v_42
AFUB_038370-T	25_v_37,25_v_42
AFUB_071570-T	25_v_37,25_v_42
AFUB_034090-T	25_v_37,25_v_42
AFUB_092350-T	25_v_37,25_v_42
AFUB_099590-T	25_v_37,25_v_42
AFUB_102340-T	25_v_37,25_v_42
AFUB_091690-T	25_v_37,25_v_42
AFUB_099850-T	25_v_37,25_v_42
AFUB_049380-T	25_v_37,25_v_42
AFUB_034520-T	25_v_37,25_v_42
AFUB_047390-T	25_v_37,25_v_42
AFUB_055030-T	25_v_37,25_v_42
AFUB_075570-T	25_v_37,25_v_42
AFUB_017890-T	25_v_37,25_v_42
AFUB_071569-T	25_v_37,25_v_42
AFUB_094510-T	25_v_37,25_v_42
AFUB_019110-T	25_v_37,25_v_42
AFUB_099690-T	25_v_37,25_v_42
AFUB_000010-T	25_v_37,25_v_42
AFUB_012720-T	25_v_37,25_v_42
AFUB_062200-T	25_v_37,25_v_42
AFUB_034490-T	25_v_37,25_v_42
AFUB_029670-T	25_v_37,25_v_42
AFUB_100840-T	25_v_37,25_v_42
AFUB_015780-T	25_v_37,25_v_42
AFUB_087620-T	25_v_37,25_v_42
AFUB_067410-T	25_v_37,25_v_42
AFUB_071400-T	25_v_37,25_v_42
AFUB_046980-T	25_v_37,25_v_42
AFUB_000940-T	25_v_37,25_v_42
AFUB_073010-T	25_v_37,25_v_42
AFUB_002960-T	25_v_37,25_v_42
AFUB_037080-T	25_v_37,25_v_42
AFUB_044640-T	25_v_37,25_v_42
AFUB_087020-T	25_v_37,25_v_42
AFUB_041670-T	25_v_37,25_v_42
AFUB_079380-T	25_v_37,25_v_42
AFUB_035570-T	25_v_37,25_v_42
AFUB_039860-T	25_v_37,25_v_42
AFUB_099650-T	25_v_37,25_v_42
AFUB_065440-T	25_v_37,25_v_42
AFUB_094880-T	25_v_37,25_v_42
AFUB_101610-T	25_v_37,25_v_42
AFUB_046600-T	25_v_37,25_v_42
AFUB_076250-T	25_v_37,25_v_42
AFUB_100360-T	25_v_37,25_v_42
AFUB_095040-T	25_v_37,25_v_42
AFUB_080900-T	25_v_37,25_v_42
AFUB_034350-T	25_v_37,25_v_42
AFUB_081840-T	25_v_37,25_v_42
AFUB_094730-T	25_v_37,25_v_42
AFUB_034450-T	25_v_37,25_v_42
AFUB_066680-T	25_v_37,25_v_42
AFUB_088980-T	25_v_37,25_v_42
AFUB_101900-T	25_v_37,25_v_42
AFUB_010720-T	25_v_37,25_v_42
AFUB_034500-T	25_v_37,25_v_42
AFUB_085750-T	25_v_37,25_v_42
AFUB_007800-T	25_v_37,25_v_42
AFUB_017940-T	25_v_37,25_v_42
AFUB_092050-T	25_v_37,25_v_42
AFUB_085100-T	25_v_37,25_v_42
AFUB_049210-T	25_v_37,25_v_42
AFUB_083530-T	25_v_37,25_v_42
AFUB_081600-T	25_v_37,25_v_42
AFUB_019400-T	25_v_37,25_v_42
AFUB_088240-T	25_v_37,25_v_42
AFUB_101160-T	25_v_37,25_v_42
AFUB_020930-T	25_v_37,25_v_42
AFUB_057940-T	25_v_37,25_v_42
AFUB_005930-T	25_v_37,25_v_42
AFUB_045830-T	25_v_37,25_v_42
AFUB_084820-T	25_v_37,25_v_42
AFUB_041760-T	25_v_37,25_v_42
AFUB_075790-T	25_v_37,25_v_42
AFUB_013970-T	25_v_37,25_v_42
AFUB_086800-T	25_v_37,25_v_42
AFUB_076500-T	25_v_37,25_v_42
AFUB_005340-T	25_v_37,25_v_42
AFUB_035620-T	25_v_37,25_v_42
AFUB_018100-T	25_v_37,25_v_42
AFUB_023240-T	25_v_37,25_v_42
AFUB_080110-T	25_v_37,25_v_42
AFUB_101210-T	25_v_37,25_v_42
AFUB_033190-T	25_v_37,25_v_42
AFUB_045790-T	25_v_37,25_v_42
AFUB_032120-T	25_v_37,25_v_42
AFUB_017010-T	25_v_37,25_v_42
AFUB_084100-T	25_v_37,25_v_42
AFUB_037000-T	25_v_37,25_v_42
AFUB_080125-T	25_v_37,25_v_42
AFUB_041580-T	25_v_37,25_v_42
AFUB_099710-T	25_v_37,25_v_42
AFUB_071250-T	25_v_37,25_v_42
AFUB_013710-T	25_v_37,25_v_42
AFUB_071220-T	25_v_37,25_v_42
AFUB_058150-T	25_v_37,25_v_42
AFUB_034430-T	25_v_37,25_v_42
AFUB_038070-T	25_v_37,25_v_42
AFUB_049290-T	25_v_37,25_v_42
AFUB_049050-T	25_v_37,25_v_42
AFUB_044770-T	25_v_37,25_v_42
AFUB_045410-T	25_v_37,25_v_42
AFUB_024230-T	25_v_37,25_v_42
AFUB_057580-T	25_v_37,25_v_42
AFUB_044620-T	25_v_37,25_v_42
AFUB_006060-T	25_v_37,25_v_42
AFUB_092040-T	25_v_37,25_v_42
AFUB_045630-T	25_v_37,25_v_42
AFUB_036830-T	25_v_37,25_v_42
AFUB_006260-T	25_v_37,25_v_42
AFUB_034230-T	25_v_37,25_v_42
AFUB_089040-T	25_v_37,25_v_42
AFUB_044650-T	25_v_37,25_v_42
AFUB_003560-T	25_v_37,25_v_42
AFUB_048750-T	25_v_37,25_v_42
AFUB_091160-T	25_v_37,25_v_42
AFUB_101150-T	25_v_37,25_v_42
AFUB_079180-T	25_v_37,25_v_42
AFUB_046740-T	25_v_37,25_v_42
AFUB_046290-T	25_v_37,25_v_42
AFUB_079870-T	25_v_37,25_v_42
AFUB_100400-T	25_v_37,25_v_42
AFUB_043880-T	25_v_37,25_v_42
AFUB_092370-T	25_v_37,25_v_42
AFUB_100410-T	25_v_37,25_v_42
AFUB_085730-T	25_v_37,25_v_42
AFUB_062360-T	25_v_37,25_v_42
AFUB_102350-T	25_v_37,25_v_42
AFUB_001360-T	25_v_37,25_v_42
AFUB_003620-T	25_v_37,25_v_42
AFUB_085680-T	25_v_37,25_v_42
AFUB_088770-T	25_v_37,25_v_42
AFUB_058520-T	25_v_37,25_v_42
AFUB_021900-T	25_v_37,25_v_42
AFUB_051460-T	25_v_37,25_v_42
AFUB_082570-T	25_v_37,25_v_42
AFUB_008470-T	25_v_37,25_v_42
AFUB_099660-T	25_v_37,25_v_42
AFUB_074400-T	25_v_37,25_v_42
AFUB_030240-T	25_v_37,25_v_42
AFUB_075780-T	25_v_37,25_v_42
AFUB_096480-T	25_v_37,25_v_42
AFUB_087630-T	25_v_37,25_v_42
AFUB_094980-T	25_v_37,25_v_42
AFUB_042540-T	25_v_37,25_v_42
AFUB_025190-T	25_v_37,25_v_42
AFUB_028830-T	25_v_37,25_v_42
AFUB_080440-T	25_v_37,25_v_42
AFUB_045370-T	25_v_37,25_v_42
AFUB_038680-T	25_v_37,25_v_42
AFUB_100170-T	25_v_37,25_v_42
AFUB_060160-T	25_v_37,25_v_42
AFUB_100180-T	25_v_37,25_v_42
AFUB_003580-T	25_v_37,25_v_42
AFUB_034440-T	25_v_37,25_v_42
AFUB_049080-T	25_v_37,25_v_42
AFUB_079440-T	25_v_37,25_v_42
AFUB_011720-T	25_v_37,25_v_42
AFUB_057670-T	25_v_37,25_v_42
AFUB_040270-T	25_v_37,25_v_42
AFUB_012740-T	25_v_37,25_v_42
AFUB_078020-T	25_v_37,25_v_42
AFUB_088310-T	25_v_37,25_v_42
AFUB_025200-T	25_v_37,25_v_42
AFUB_044970-T	25_v_37,25_v_42
AFUB_100930-T	25_v_37,25_v_42
AFUB_099290-T	25_v_37,25_v_42
AFUB_041660-T	25_v_37,25_v_42
AFUB_101690-T	25_v_37,25_v_42
AFUB_027710-T	25_v_37,25_v_42
AFUB_044950-T	25_v_37,25_v_42
AFUB_090110-T	25_v_37,25_v_42
AFUB_071270-T	25_v_37,25_v_42
AFUB_090600-T	25_v_37,25_v_42
AFUB_049370-T	25_v_37,25_v_42
AFUB_028810-T	25_v_37,25_v_42
AFUB_097010-T	25_v_37,25_v_42
AFUB_066660-T	25_v_37,25_v_42
AFUB_078230-T	25_v_37,25_v_42
AFUB_070760-T	25_v_37,25_v_42
AFUB_097090-T	25_v_37,25_v_42
AFUB_047650-T	25_v_37,25_v_42
AFUB_055730-T	25_v_37,25_v_42
AFUB_003610-T	25_v_37,25_v_42
AFUB_056990-T	25_v_37,25_v_42
AFUB_057610-T	25_v_37,25_v_42
AFUB_079880-T	25_v_37,25_v_42
AFUB_015820-T	25_v_37,25_v_42
AFUB_018830-T	25_v_37,25_v_42
AFUB_072570-T	25_v_37,25_v_42
AFUB_084810-T	25_v_37,25_v_42
AFUB_049360-T	25_v_37,25_v_42
AFUB_080770-T	25_v_37,25_v_42
AFUB_030800-T	25_v_37,25_v_42
AFUB_037380-T	25_v_37,25_v_42
AFUB_071980-T	25_v_37,25_v_42
AFUB_060700-T	25_v_37,25_v_42
AFUB_099600-T	25_v_37,25_v_42
AFUB_030480-T	25_v_37,25_v_42
AFUB_102760-T	25_v_37,25_v_42
AFUB_000470-T	25_v_37,25_v_42
AFUB_031060-T	25_v_37,25_v_42
AFUB_081630-T	25_v_37,25_v_42
AFUB_100160-T	25_v_37,25_v_42
AFUB_080950-T	25_v_37,25_v_42
AFUB_071410-T	25_v_37,25_v_42
AFUB_027340-T	25_v_37,25_v_42
AFUB_081690-T	25_v_37,25_v_42
AFUB_033240-T	25_v_37,25_v_42
AFUB_033500-T	25_v_37,25_v_42
AFUB_090640-T	25_v_37,25_v_42
AFUB_049400-T	25_v_37,25_v_42
AFUB_002950-T	25_v_37,25_v_42
AFUB_045800-T	25_v_37,25_v_42
AFUB_022420-T	25_v_37,25_v_42
AFUB_085740-T	25_v_37,25_v_42
AFUB_069400-T	25_v_37,25_v_42
AFUB_092360-T	25_v_37,25_v_42
AFUB_044440-T	25_v_37,25_v_42
AFUB_097000-T	25_v_37,25_v_42
AFUB_087010-T	25_v_37,25_v_42
AFUB_041140-T	25_v_37,25_v_42
AFUB_084700-T	25_v_37,25_v_42
AFUB_050510-T	25_v_37,25_v_42
AFUB_034510-T	25_v_37,25_v_42
AFUB_034480-T	25_v_37,25_v_42
AFUB_071390-T	25_v_37,25_v_42
AFUB_027700-T	25_v_37,25_v_42
AFUB_048790-T	25_v_37,25_v_42
AFUB_038380-T	25_v_37,25_v_42
AFUB_006490-T	25_v_37,25_v_42
AFUB_077720-T	25_v_37,25_v_42
AFUB_090610-T	25_v_37,25_v_42
AFUB_034180-T	25_v_37,25_v_42
AFUB_097100-T	25_v_37,25_v_42
AFUB_037090-T	25_v_37,25_v_42
AFUB_061900-T	25_v_37,25_v_42
AFUB_084150-T	25_v_37,25_v_42
AFUB_078460-T	25_v_37,25_v_42
AFUB_049280-T	25_v_37,25_v_42
AFUB_095800-T	25_v_37,25_v_42
AFUB_057660-T	25_v_37,25_v_42
AFUB_069520-T	25_v_37,25_v_42
AFUB_062350-T	25_v_37,25_v_42
AFUB_036410-T	25_v_37,25_v_42
AFUB_082360-T	25_v_37,25_v_42
AFUB_018880-T	25_v_37,25_v_42
AFUB_046760-T	25_v_37,25_v_42
AFUB_034970-T	25_v_37,25_v_42
AFUB_097210-T	25_v_37,25_v_42
AFUB_081800-T	25_v_37,25_v_42
AFUB_036990-T	25_v_37,25_v_42
AFUB_028450-T	25_v_37,25_v_42
AFUB_031090-T	25_v_37,25_v_42
AFUB_098830-T	25_v_42
AFUB_000720-T	25_v_42
AFUB_091340-T	25_v_42
AFUB_045320-T	25_v_42
AFUB_055560-T	25_v_42
AFUB_019590-T	25_v_42
AFUB_084110-T	25_v_42
AFUB_056630-T	25_v_42
AFUB_000310-T	25_v_42
AFUB_015460-T	25_v_42
AFUB_019580-T	25_v_42
AFUB_009630-T	25_v_42
AFUB_033310-T	25_v_42
AFUB_083520-T	25_v_42
AFUB_091130-T	25_v_42
AFUB_068740-T	25_v_42
AFUB_006680-T	25_v_42
AFUB_075920-T	25_v_42
AFUB_003130-T	25_v_42
AFUB_022820-T	25_v_42
AFUB_076080-T	25_v_42
AFUB_038860-T	25_v_42
AFUB_016610-T	25_v_42
AFUB_054840-T	25_v_42
AFUB_078120-T	25_v_42
AFUB_000020-T	25_v_42
AFUB_074320-T	25_v_42
AFUB_065230-T	25_v_42
AFUB_090930-T	25_v_42
AFUB_099010-T	25_v_42
AFUB_017490-T	25_v_42
AFUB_069930-T	25_v_42
AFUB_045050-T	25_v_42
AFUB_071080-T	25_v_42
AFUB_002520-T	25_v_42
AFUB_035610-T	25_v_42
AFUB_085930-T	25_v_42
AFUB_086810-T	25_v_42
AFUB_068940-T	25_v_42
AFUB_092400-T	25_v_42
AFUB_056500-T	25_v_42
AFUB_009500-T	25_v_42
AFUB_030110-T	25_v_42
AFUB_051000-T	25_v_42
AFUB_075590-T	25_v_42
AFUB_096510-T	25_v_42
AFUB_060270-T	25_v_42
AFUB_091700-T	25_v_42
AFUB_090620-T	25_v_42
AFUB_017380-T	25_v_42
AFUB_098430-T	25_v_42
AFUB_080420-T	25_v_42
AFUB_010940-T	25_v_42
AFUB_048800-T	25_v_42
AFUB_100620-T	25_v_42
AFUB_006390-T	25_v_42
AFUB_062460-T	25_v_42
AFUB_090190-T	25_v_42
AFUB_006450-T	25_v_42
AFUB_082730-T	25_v_42
AFUB_072520-T	25_v_42
AFUB_030050-T	25_v_42
AFUB_080540-T	25_v_42
AFUB_085310-T	25_v_42
AFUB_101460-T	25_v_42
AFUB_016990-T	25_v_42
AFUB_008250-T	25_v_42
AFUB_101110-T	25_v_42
AFUB_003310-T	25_v_42
AFUB_010990-T	25_v_42
AFUB_036220-T	25_v_42
AFUB_055720-T	25_v_42
AFUB_076650-T	25_v_42
AFUB_044940-T	25_v_42
AFUB_071240-T	25_v_42
AFUB_049430-T	25_v_42
AFUB_055170-T	25_v_42
AFUB_000790-T	25_v_42
AFUB_013680-T	25_v_42
AFUB_061500-T	25_v_42
AFUB_004100-T	25_v_42
AFUB_049510-T	25_v_42
AFUB_086410-T	25_v_42
AFUB_030090-T	25_v_42
AFUB_076670-T	25_v_42
AFUB_085060-T	25_v_42
AFUB_018250-T	25_v_42
AFUB_022350-T	25_v_42
AFUB_032100-T	25_v_42
AFUB_068580-T	25_v_42
AFUB_054170-T	25_v_42
AFUB_098820-T	25_v_42
AFUB_047680-T	25_v_42
AFUB_018330-T	25_v_42
AFUB_010190-T	25_v_42
AFUB_036130-T	25_v_42
AFUB_001440-T	25_v_42
AFUB_093320-T	25_v_42
AFUB_039340-T	25_v_42
AFUB_086920-T	25_v_42
AFUB_069780-T	25_v_42
AFUB_035230-T	25_v_42
AFUB_070830-T	25_v_42
AFUB_100340-T	25_v_42
AFUB_069830-T	25_v_42
AFUB_007330-T	25_v_42
AFUB_072760-T	25_v_42
AFUB_007650-T	25_v_42
AFUB_038930-T	25_v_42
AFUB_052780-T	25_v_42
AFUB_034840-T	25_v_42
AFUB_009800-T	25_v_42
AFUB_054560-T	25_v_42
AFUB_056110-T	25_v_42
AFUB_076090-T	25_v_42
AFUB_044960-T	25_v_42
AFUB_016430-T	25_v_42
AFUB_030200-T	25_v_42
AFUB_094830-T	25_v_42
AFUB_052260-T	25_v_42
AFUB_062000-T	25_v_42
AFUB_030070-T	25_v_42
AFUB_066360-T	25_v_42
AFUB_010760-T	25_v_42
AFUB_072060-T	25_v_42
AFUB_030340-T	25_v_42
AFUB_086210-T	25_v_42
AFUB_068690-T	25_v_42
AFUB_012300-T	25_v_42
AFUB_015170-T	25_v_42
AFUB_013260-T	25_v_42
AFUB_098440-T	25_v_42
AFUB_035510-T	25_v_42
AFUB_060940-T	25_v_42
AFUB_073230-T	25_v_42
AFUB_032820-T	25_v_42
AFUB_055630-T	25_v_42
AFUB_025600-T	25_v_42
AFUB_037620-T	25_v_42
AFUB_081380-T	25_v_42
AFUB_056490-T	25_v_42
AFUB_101120-T	25_v_42
AFUB_016830-T	25_v_42
AFUB_052310-T	25_v_42
AFUB_000450-T	25_v_42
AFUB_037430-T	25_v_42
AFUB_087270-T	25_v_42
AFUB_009420-T	25_v_42
AFUB_033640-T	25_v_42
AFUB_071510-T	25_v_42
AFUB_086030-T	25_v_42
AFUB_079620-T	25_v_42
AFUB_061910-T	25_v_42
AFUB_065760-T	25_v_42
AFUB_097950-T	25_v_42
AFUB_046480-T	25_v_42
AFUB_047450-T	25_v_42
AFUB_030190-T	25_v_42
AFUB_005020-T	25_v_42
AFUB_017920-T	25_v_42
AFUB_076160-T	25_v_42
AFUB_045560-T	25_v_42
AFUB_027000-T	25_v_42
AFUB_086930-T	25_v_42
AFUB_025390-T	25_v_42
AFUB_055660-T	25_v_42
AFUB_067380-T	25_v_42
AFUB_074640-T	25_v_42
AFUB_044460-T	25_v_42
AFUB_061480-T	25_v_42
AFUB_033220-T	25_v_42
AFUB_051360-T	25_v_42
AFUB_027130-T	25_v_42
AFUB_093610-T	25_v_42
AFUB_003170-T	25_v_42
AFUB_029440-T	25_v_42
AFUB_036920-T	25_v_42
AFUB_035600-T	25_v_42
AFUB_022610-T	25_v_42
AFUB_003760-T	25_v_42
AFUB_082630-T	25_v_42
AFUB_092100-T	25_v_42
AFUB_029480-T	25_v_42
AFUB_056530-T	25_v_42
AFUB_071720-T	25_v_42
AFUB_069290-T	25_v_42
AFUB_081980-T	25_v_42
AFUB_034310-T	25_v_42
AFUB_085900-T	25_v_42
AFUB_036580-T	25_v_42
AFUB_039880-T	25_v_42
AFUB_055190-T	25_v_42
AFUB_016420-T	25_v_42
AFUB_064240-T	25_v_42
AFUB_029990-T	25_v_42
AFUB_053630-T	25_v_42
AFUB_034650-T	25_v_42
AFUB_007730-T	25_v_42
AFUB_077710-T	25_v_42
AFUB_017230-T	25_v_42
AFUB_082580-T	25_v_42
AFUB_079270-T	25_v_42
AFUB_076300-T	25_v_42
AFUB_051260-T	25_v_42
AFUB_025910-T	25_v_42
AFUB_044900-T	25_v_42
AFUB_003970-T	25_v_42
AFUB_093640-T	25_v_42
AFUB_072070-T	25_v_42
AFUB_094640-T	25_v_42
AFUB_051370-T	25_v_42
AFUB_098380-T	25_v_42
AFUB_055200-T	25_v_42
AFUB_099700-T	25_v_42
AFUB_092230-T	25_v_42
AFUB_004220-T	25_v_42
AFUB_068810-T	25_v_42
AFUB_042010-T	25_v_42
AFUB_063530-T	25_v_42
AFUB_086120-T	25_v_42
AFUB_086420-T	25_v_42
AFUB_006430-T	25_v_42
AFUB_096410-T	25_v_42
AFUB_022430-T	25_v_42
AFUB_071690-T	25_v_42
AFUB_007410-T	25_v_42
AFUB_065340-T	25_v_42
AFUB_043940-T	25_v_42
AFUB_034320-T	25_v_42
