Gene	Classification
AFUB_041690-T	WT_v_Del
AFUB_032950-T	WT_v_Del
AFUB_048250-T	WT_v_Del
AFUB_052460-T	WT_v_Del
AFUB_025290-T	WT_v_Del
AFUB_049020-T	WT_v_Del
AFUB_077860-T	WT_v_Del
AFUB_034450-T	WT_v_Del
AFUB_094840-T	WT_v_Del
AFUB_079750-T	WT_v_Del
AFUB_080720-T	WT_v_Del
AFUB_045200-T	WT_v_Del
AFUB_086850-T	WT_v_Del
AFUB_083490-T	WT_v_Del
AFUB_035610-T	WT_v_Del
AFUB_062410-T	WT_v_Del
AFUB_100420-T	WT_v_Del
AFUB_047340-T	WT_v_Del
AFUB_101630-T	WT_v_Del
AFUB_070680-T	WT_v_Del
AFUB_043770-T	WT_v_Del
AFUB_045800-T	WT_v_Del
AFUB_041040-T	WT_v_Del
AFUB_060880-T	WT_v_Del
AFUB_051170-T	WT_v_Del
AFUB_016450-T	WT_v_Del
AFUB_071970-T	WT_v_Del
AFUB_001000-T	WT_v_Del
AFUB_079000-T	WT_v_Del
AFUB_034580-T	WT_v_Del
AFUB_079720-T	WT_v_Del
AFUB_091700-T	WT_v_Del
AFUB_071960-T	WT_v_Del
AFUB_100370-T	WT_v_Del
AFUB_097500-T	WT_v_Del
AFUB_092430-T	WT_v_Del
AFUB_100050-T	WT_v_Del
AFUB_013150-T	WT_v_Del
AFUB_081390-T	WT_v_Del
AFUB_081150-T	WT_v_Del
AFUB_085100-T	WT_v_Del
AFUB_010780-T	WT_v_Del
AFUB_095010-T	WT_v_Del
AFUB_080420-T	WT_v_Del
AFUB_075310-T	WT_v_Del
AFUB_087010-T	WT_v_Del
AFUB_084190-T	WT_v_Del
AFUB_080430-T	WT_v_Del
AFUB_081190-T	WT_v_Del
AFUB_081210-T	WT_v_Del
AFUB_068800-T	WT_v_Del
AFUB_033970-T	WT_v_Del
AFUB_063290-T	WT_v_Del
AFUB_054460-T	WT_v_Del
AFUB_045510-T	WT_v_Del
AFUB_099430-T	WT_v_Del
AFUB_045520-T	WT_v_Del
AFUB_094850-T	WT_v_Del
AFUB_094860-T	WT_v_Del
AFUB_096870-T	WT_v_Del
AFUB_092450-T	WT_v_Del
AFUB_081780-T	WT_v_Del
AFUB_066690-T	WT_v_Del
AFUB_057820-T	WT_v_Del
AFUB_036230-T	WT_v_Del
AFUB_086620-T	WT_v_Del
AFUB_078960-T	WT_v_Del
AFUB_024590-T	WT_v_Del
AFUB_077880-T	WT_v_Del
AFUB_101090-T	WT_v_Del
AFUB_034220-T	WT_v_Del
AFUB_046550-T	WT_v_Del
AFUB_041130-T	WT_v_Del
AFUB_097340-T	WT_v_Del
AFUB_000230-T	WT_v_Del
AFUB_100350-T	WT_v_Del
AFUB_044920-T	WT_v_Del
AFUB_045240-T	WT_v_Del
AFUB_036240-T	WT_v_Del
AFUB_048500-T	WT_v_Del
AFUB_071750-T	WT_v_Del
AFUB_031320-T	WT_v_Del
AFUB_010690-T	WT_v_Del
AFUB_009810-T	WT_v_Del
AFUB_038280-T	WT_v_Del
AFUB_079740-T	WT_v_Del
AFUB_071780-T	WT_v_Del
AFUB_004489-T	WT_v_Del
AFUB_011880-T	WT_v_Del
AFUB_086680-T	WT_v_Del
AFUB_032890-T	WT_v_Del
AFUB_036290-T	WT_v_Del
AFUB_075620-T	WT_v_Del
AFUB_087380-T	WT_v_Del
AFUB_081100-T	WT_v_Del
AFUB_004500-T	WT_v_Del
AFUB_079260-T	WT_v_Del
AFUB_029480-T	WT_v_Del
AFUB_085520-T	WT_v_Del
AFUB_087130-T	WT_v_Del
AFUB_071720-T	WT_v_Del
AFUB_010770-T	WT_v_Del
AFUB_049090-T	WT_v_Del
AFUB_071740-T	WT_v_Del
AFUB_060870-T	WT_v_Del
AFUB_030090-T	WT_v_Del
AFUB_062270-T	WT_v_Del
AFUB_001010-T	WT_v_Del
AFUB_100380-T	WT_v_Del
AFUB_097339-T	WT_v_Del
AFUB_075760-T	WT_v_Del
AFUB_023790-T	WT_v_Del
AFUB_062280-T	WT_v_Del
AFUB_033510-T	WT_v_Del
AFUB_040530-T	WT_v_Del
AFUB_003600-T	WT_v_Del
AFUB_095060-T	WT_v_Del
AFUB_066140-T	WT_v_Del
AFUB_100390-T	WT_v_Del
AFUB_052480-T	WT_v_Del
AFUB_071790-T	WT_v_Del
AFUB_071800-T	WT_v_Del
AFUB_025450-T	WT_v_Del
AFUB_075800-T	WT_v_Del
AFUB_078940-T	WT_v_Del
AFUB_057610-T	WT_v_Del
AFUB_066300-T	WT_v_Del
AFUB_009560-T	WT_v_Del
AFUB_057810-T	WT_v_Del
AFUB_047950-T	WT_v_Del
AFUB_025460-T	WT_v_Del
AFUB_043760-T	WT_v_Del
AFUB_071220-T	WT_v_Del
AFUB_051210-T	WT_v_Del
AFUB_049170-T	WT_v_Del
AFUB_018360-T	WT_v_Del
AFUB_001570-T	WT_v_Del
AFUB_090480-T	WT_v_Del
AFUB_081180-T	WT_v_Del
AFUB_086630-T	WT_v_Del
AFUB_071760-T	WT_v_Del
AFUB_098690-T	WT_v_Del
AFUB_086830-T	WT_v_Del
AFUB_050080-T	WT_v_Del
AFUB_101770-T	WT_v_Del
AFUB_096950-T	WT_v_Del
AFUB_048970-T	WT_v_Del
AFUB_086780-T	WT_v_Del
AFUB_000740-T	WT_v_Del
AFUB_070800-T	WT_v_Del
